tax_id,Order,Family,Genus,Binomial,RL2017
56769,Anura,Craugastoridae,Pristimantis,Pristimantis mnionaetes,EN
56771,Anura,Craugastoridae,Pristimantis,Pristimantis modipeplus,EN
56772,Anura,Craugastoridae,Pristimantis,Pristimantis molybrignus,CR
56773,Anura,Craugastoridae,Pristimantis,Pristimantis mondolfii,DD
56777,Anura,Craugastoridae,Pristimantis,Pristimantis moro,LC
56778,Anura,Craugastoridae,Pristimantis,Pristimantis muricatus,VU
56779,Anura,Craugastoridae,Pristimantis,Pristimantis muscosus,DD
56780,Anura,Craugastoridae,Pristimantis,Pristimantis museosus,EN
74106939,Anura,Craugastoridae,Pristimantis,Pristimantis mutabilis,EN
56781,Anura,Craugastoridae,Pristimantis,Pristimantis myersi,LC
56783,Anura,Craugastoridae,Pristimantis,Pristimantis myops,DD
56489,Anura,Craugastoridae,Pristimantis,Pristimantis nebulosus,DD
56787,Anura,Craugastoridae,Pristimantis,Pristimantis nephophilus,VU
56788,Anura,Craugastoridae,Pristimantis,Pristimantis nervicus,LC
56789,Anura,Craugastoridae,Pristimantis,Pristimantis nicefori,LC
56791,Anura,Craugastoridae,Pristimantis,Pristimantis nigrogriseus,VU
56798,Anura,Craugastoridae,Pristimantis,Pristimantis nyctophylax,VU
56800,Anura,Craugastoridae,Pristimantis,Pristimantis obmutescens,LC
56802,Anura,Craugastoridae,Pristimantis,Pristimantis ocellatus,DD
56803,Anura,Craugastoridae,Pristimantis,Pristimantis ockendeni,LC
56804,Anura,Craugastoridae,Pristimantis,Pristimantis ocreatus,EN
56808,Anura,Craugastoridae,Pristimantis,Pristimantis olivaceus,DD
56812,Anura,Craugastoridae,Pristimantis,Pristimantis orcesi,LC
191001,Anura,Craugastoridae,Pristimantis,Pristimantis orcus,LC
56814,Anura,Craugastoridae,Pristimantis,Pristimantis orestes,EN
56816,Anura,Craugastoridae,Pristimantis,Pristimantis ornatissimus,VU
135751,Anura,Craugastoridae,Pristimantis,Pristimantis ornatus,EN
56817,Anura,Craugastoridae,Pristimantis,Pristimantis orpacobates,NT
56818,Anura,Craugastoridae,Pristimantis,Pristimantis orphnolaimus,DD
61814,Anura,Craugastoridae,Pristimantis,Pristimantis ortizi,DD
78550311,Anura,Craugastoridae,Pristimantis,Pristimantis padiali,LC
136022,Anura,Craugastoridae,Pristimantis,Pristimantis padrecarlosi,DD
56820,Anura,Craugastoridae,Pristimantis,Pristimantis paisa,LC
56823,Anura,Craugastoridae,Pristimantis,Pristimantis palmeri,LC
56826,Anura,Craugastoridae,Pristimantis,Pristimantis paramerus,EN
136132,Anura,Craugastoridae,Pristimantis,Pristimantis pardalinus,EN
56828,Anura,Craugastoridae,Pristimantis,Pristimantis pardalis,NT
56829,Anura,Craugastoridae,Pristimantis,Pristimantis parectatus,EN
56830,Anura,Craugastoridae,Pristimantis,Pristimantis parvillus,LC
56832,Anura,Craugastoridae,Pristimantis,Pristimantis pastazensis,EN
56833,Anura,Craugastoridae,Pristimantis,Pristimantis pataikos,VU
56835,Anura,Craugastoridae,Pristimantis,Pristimantis paulodutrai,LC
56837,Anura,Craugastoridae,Pristimantis,Pristimantis paululus,LC
56839,Anura,Craugastoridae,Pristimantis,Pristimantis pecki,DD
61815,Anura,Craugastoridae,Pristimantis,Pristimantis pedimontanus,DD
56841,Anura,Craugastoridae,Pristimantis,Pristimantis penelopus,LC
56843,Anura,Craugastoridae,Pristimantis,Pristimantis peraticus,LC
56844,Anura,Craugastoridae,Pristimantis,Pristimantis percnopterus,NT
56845,Anura,Craugastoridae,Pristimantis,Pristimantis percultus,EN
56846,Anura,Craugastoridae,Pristimantis,Pristimantis permixtus,LC
56848,Anura,Craugastoridae,Pristimantis,Pristimantis peruvianus,LC
56849,Anura,Craugastoridae,Pristimantis,Pristimantis petersi,VU
56850,Anura,Craugastoridae,Pristimantis,Pristimantis petrobardus,DD
136093,Anura,Craugastoridae,Pristimantis,Pristimantis phalaroinguinis,DD
56852,Anura,Craugastoridae,Pristimantis,Pristimantis phalarus,EN
56854,Anura,Craugastoridae,Pristimantis,Pristimantis philipi,DD
56855,Anura,Craugastoridae,Pristimantis,Pristimantis phoxocephalus,LC
56856,Anura,Craugastoridae,Pristimantis,Pristimantis phragmipleuron,CR
56857,Anura,Craugastoridae,Pristimantis,Pristimantis piceus,LC
56861,Anura,Craugastoridae,Pristimantis,Pristimantis pinguis,DD
61816,Anura,Craugastoridae,Pristimantis,Pristimantis pirrensis,DD
56865,Anura,Craugastoridae,Pristimantis,Pristimantis platychilus,VU
56866,Anura,Craugastoridae,Pristimantis,Pristimantis platydactylus,LC
56867,Anura,Craugastoridae,Pristimantis,Pristimantis pleurostriatus,DD
61817,Anura,Craugastoridae,Pristimantis,Pristimantis polemistes,VU
56871,Anura,Craugastoridae,Pristimantis,Pristimantis polychrus,VU
56878,Anura,Craugastoridae,Pristimantis,Pristimantis prolatus,EN
56880,Anura,Craugastoridae,Pristimantis,Pristimantis proserpens,EN
56881,Anura,Craugastoridae,Pristimantis,Pristimantis pruinatus,DD
56883,Anura,Craugastoridae,Pristimantis,Pristimantis pseudoacuminatus,LC
56884,Anura,Craugastoridae,Pristimantis,Pristimantis pteridophilus,EN
56885,Anura,Craugastoridae,Pristimantis,Pristimantis ptochus,DD
56886,Anura,Craugastoridae,Pristimantis,Pristimantis pugnax,VU
56887,Anura,Craugastoridae,Pristimantis,Pristimantis pulvinatus,LC
56890,Anura,Craugastoridae,Pristimantis,Pristimantis pycnodermis,EN
56892,Anura,Craugastoridae,Pristimantis,Pristimantis pyrrhomerus,EN
56893,Anura,Craugastoridae,Pristimantis,Pristimantis quantus,EN
56894,Anura,Craugastoridae,Pristimantis,Pristimantis quaquaversus,LC
78550353,Anura,Craugastoridae,Pristimantis,Pristimantis quicato,NT
56896,Anura,Craugastoridae,Pristimantis,Pristimantis quinquagesimus,VU
56897,Anura,Craugastoridae,Pristimantis,Pristimantis racemus,LC
56898,Anura,Craugastoridae,Pristimantis,Pristimantis ramagii,LC
56903,Anura,Craugastoridae,Pristimantis,Pristimantis reclusas,DD
56904,Anura,Craugastoridae,Pristimantis,Pristimantis renjiforum,EN
56905,Anura,Craugastoridae,Pristimantis,Pristimantis repens,VU
56906,Anura,Craugastoridae,Pristimantis,Pristimantis restrepoi,LC
56907,Anura,Craugastoridae,Pristimantis,Pristimantis reticulatus,DD
61818,Anura,Craugastoridae,Pristimantis,Pristimantis rhabdocnemus,DD
56908,Anura,Craugastoridae,Pristimantis,Pristimantis rhabdolaemus,LC
136100,Anura,Craugastoridae,Pristimantis,Pristimantis rhigophilus,DD
56911,Anura,Craugastoridae,Pristimantis,Pristimantis rhodoplichus,EN
56912,Anura,Craugastoridae,Pristimantis,Pristimantis rhodostichus,VU
56916,Anura,Craugastoridae,Pristimantis,Pristimantis ridens,LC
194803,Anura,Craugastoridae,Pristimantis,Pristimantis rivasi,EN
56918,Anura,Craugastoridae,Pristimantis,Pristimantis riveroi,DD
56919,Anura,Craugastoridae,Pristimantis,Pristimantis riveti,NT
56923,Anura,Craugastoridae,Pristimantis,Pristimantis rosadoi,VU
56924,Anura,Craugastoridae,Pristimantis,Pristimantis roseus,NT
56926,Anura,Craugastoridae,Pristimantis,Pristimantis rozei,DD
56927,Anura,Craugastoridae,Pristimantis,Pristimantis rubicundus,EN
56929,Anura,Craugastoridae,Pristimantis,Pristimantis ruedai,VU
56932,Anura,Craugastoridae,Pristimantis,Pristimantis rufioculis,DD
56935,Anura,Craugastoridae,Pristimantis,Pristimantis ruidus,DD
56939,Anura,Craugastoridae,Pristimantis,Pristimantis ruthveni,EN
199971,Anura,Craugastoridae,Pristimantis,Pristimantis sagittulus,LC
56941,Anura,Craugastoridae,Pristimantis,Pristimantis salaputium,LC
135773,Anura,Craugastoridae,Pristimantis,Pristimantis saltissimus,LC
56943,Anura,Craugastoridae,Pristimantis,Pristimantis samaipatae,LC
56945,Anura,Craugastoridae,Pristimantis,Pristimantis sanctaemartae,NT
56947,Anura,Craugastoridae,Pristimantis,Pristimantis sanguineus,NT
56949,Anura,Craugastoridae,Pristimantis,Pristimantis satagius,EN
56953,Anura,Craugastoridae,Pristimantis,Pristimantis schultei,VU
56956,Anura,Craugastoridae,Pristimantis,Pristimantis scitulus,DD
56957,Anura,Craugastoridae,Pristimantis,Pristimantis scoloblepharus,EN
56958,Anura,Craugastoridae,Pristimantis,Pristimantis scolodiscus,EN
56959,Anura,Craugastoridae,Pristimantis,Pristimantis scopaeus,DD
136060,Anura,Craugastoridae,Pristimantis,Pristimantis seorsus,DD
56960,Anura,Craugastoridae,Pristimantis,Pristimantis serendipitus,VU
56961,Anura,Craugastoridae,Pristimantis,Pristimantis shrevei,EN
56962,Anura,Craugastoridae,Pristimantis,Pristimantis signifer,VU
56963,Anura,Craugastoridae,Pristimantis,Pristimantis silverstonei,NT
56965,Anura,Craugastoridae,Pristimantis,Pristimantis simonbolivari,EN
57227,Anura,Craugastoridae,Pristimantis,Pristimantis simonsii,CR
56966,Anura,Craugastoridae,Pristimantis,Pristimantis simoteriscus,EN
56967,Anura,Craugastoridae,Pristimantis,Pristimantis simoterus,NT
56969,Anura,Craugastoridae,Pristimantis,Pristimantis siopelus,EN
56970,Anura,Craugastoridae,Pristimantis,Pristimantis skydmainos,LC
56971,Anura,Craugastoridae,Pristimantis,Pristimantis sobetes,EN
164792,Anura,Craugastoridae,Pristimantis,Pristimantis spectabilis,DD
56974,Anura,Craugastoridae,Pristimantis,Pristimantis spilogaster,CR
56975,Anura,Craugastoridae,Pristimantis,Pristimantis spinosus,NT
56978,Anura,Craugastoridae,Pristimantis,Pristimantis stenodiscus,DD
56979,Anura,Craugastoridae,Pristimantis,Pristimantis sternothylax,DD
135754,Anura,Craugastoridae,Pristimantis,Pristimantis stictoboubonus,DD
61819,Anura,Craugastoridae,Pristimantis,Pristimantis stictogaster,DD
100099193,Anura,Craugastoridae,Pristimantis,Pristimantis stictus,NT
56981,Anura,Craugastoridae,Pristimantis,Pristimantis subsigillatus,LC
56982,Anura,Craugastoridae,Pristimantis,Pristimantis suetus,VU
56984,Anura,Craugastoridae,Pristimantis,Pristimantis sulculus,EN
56985,Anura,Craugastoridae,Pristimantis,Pristimantis supernatis,VU
56986,Anura,Craugastoridae,Pristimantis,Pristimantis surdus,EN
56987,Anura,Craugastoridae,Pristimantis,Pristimantis susaguae,DD
56990,Anura,Craugastoridae,Pristimantis,Pristimantis taciturnus,DD
56991,Anura,Craugastoridae,Pristimantis,Pristimantis taeniatus,LC
56993,Anura,Craugastoridae,Pristimantis,Pristimantis tamsitti,NT
135789,Anura,Craugastoridae,Pristimantis,Pristimantis tantanti,DD
135836,Anura,Craugastoridae,Pristimantis,Pristimantis tanyrhynchus,DD
56997,Anura,Craugastoridae,Pristimantis,Pristimantis tayrona,NT
61820,Anura,Craugastoridae,Pristimantis,Pristimantis telefericus,DD
56998,Anura,Craugastoridae,Pristimantis,Pristimantis tenebrionis,EN
57000,Anura,Craugastoridae,Pristimantis,Pristimantis terraebolivaris,LC
57002,Anura,Craugastoridae,Pristimantis,Pristimantis thectopternus,LC
136009,Anura,Craugastoridae,Pristimantis,Pristimantis thyellus,DD
57005,Anura,Craugastoridae,Pristimantis,Pristimantis thymalopsoides,EN
57006,Anura,Craugastoridae,Pristimantis,Pristimantis thymelensis,LC
57010,Anura,Craugastoridae,Pristimantis,Pristimantis toftae,LC
57011,Anura,Craugastoridae,Pristimantis,Pristimantis torrenticola,CR
57012,Anura,Craugastoridae,Pristimantis,Pristimantis trachyblepharis,DD
57015,Anura,Craugastoridae,Pristimantis,Pristimantis tribulosus,CR
57016,Anura,Craugastoridae,Pristimantis,Pristimantis truebae,EN
57017,Anura,Craugastoridae,Pristimantis,Pristimantis tubernasus,DD
173003,Anura,Craugastoridae,Pristimantis,Pristimantis turik,DD
57018,Anura,Craugastoridae,Pristimantis,Pristimantis turpinorum,VU
57020,Anura,Craugastoridae,Pristimantis,Pristimantis turumiquirensis,EN
57021,Anura,Craugastoridae,Pristimantis,Pristimantis uisae,DD
57024,Anura,Craugastoridae,Pristimantis,Pristimantis unistrigatus,LC
57026,Anura,Craugastoridae,Pristimantis,Pristimantis uranobates,LC
57027,Anura,Craugastoridae,Pristimantis,Pristimantis urichi,EN
57028,Anura,Craugastoridae,Pristimantis,Pristimantis vanadise,NT
57029,Anura,Craugastoridae,Pristimantis,Pristimantis variabilis,LC
57032,Anura,Craugastoridae,Pristimantis,Pristimantis veletis,CR
136083,Anura,Craugastoridae,Pristimantis,Pristimantis ventriguttatus,VU
57035,Anura,Craugastoridae,Pristimantis,Pristimantis ventrimarmoratus,LC
57036,Anura,Craugastoridae,Pristimantis,Pristimantis verecundus,VU
57039,Anura,Craugastoridae,Pristimantis,Pristimantis versicolor,VU
57040,Anura,Craugastoridae,Pristimantis,Pristimantis vertebralis,VU
57041,Anura,Craugastoridae,Pristimantis,Pristimantis vicarius,NT
57042,Anura,Craugastoridae,Pristimantis,Pristimantis vidua,EN
57043,Anura,Craugastoridae,Pristimantis,Pristimantis viejas,LC
57044,Anura,Craugastoridae,Pristimantis,Pristimantis vilarsi,LC
135824,Anura,Craugastoridae,Pristimantis,Pristimantis vilcabambae,DD
57045,Anura,Craugastoridae,Pristimantis,Pristimantis vinhai,LC
57046,Anura,Craugastoridae,Pristimantis,Pristimantis viridicans,EN
57047,Anura,Craugastoridae,Pristimantis,Pristimantis viridis,EN
57057,Anura,Craugastoridae,Pristimantis,Pristimantis w-nigrum,LC
136031,Anura,Craugastoridae,Pristimantis,Pristimantis wagteri,DD
57051,Anura,Craugastoridae,Pristimantis,Pristimantis walkeri,LC
135731,Anura,Craugastoridae,Pristimantis,Pristimantis waoranii,DD
57055,Anura,Craugastoridae,Pristimantis,Pristimantis wiensi,DD
57058,Anura,Craugastoridae,Pristimantis,Pristimantis xeniolum,DD
57059,Anura,Craugastoridae,Pristimantis,Pristimantis xestus,DD
57061,Anura,Craugastoridae,Pristimantis,Pristimantis xylochobates,CR
57062,Anura,Craugastoridae,Pristimantis,Pristimantis yaviensis,DD
173004,Anura,Craugastoridae,Pristimantis,Pristimantis yukpa,LC
61821,Anura,Craugastoridae,Pristimantis,Pristimantis yustizi,DD
57064,Anura,Craugastoridae,Pristimantis,Pristimantis zeuctotylus,LC
57066,Anura,Craugastoridae,Pristimantis,Pristimantis zimmermanae,LC
135823,Anura,Craugastoridae,Pristimantis,Pristimantis zoilae,DD
57068,Anura,Craugastoridae,Pristimantis,Pristimantis zophus,NT
57199,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella adenopleura,VU
136053,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella ankohuma,VU
57200,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella bagrecito,CR
136021,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella boettgeri,EN
136165,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella chacaltaya,VU
91951423,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella chirihampatu,LC
135911,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella condoriri,DD
135999,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella guillei,CR
136101,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella harveyi,DD
136102,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella iani,DD
57212,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella iatamasi,LC
136030,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella illampu,VU
136103,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella illimani,CR
136145,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella kallawaya,CR
135741,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella katantika,LC
57215,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella kempffi,VU
57226,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella pinguis,VU
136104,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella quimsacruzis,VU
136150,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella saltator,CR
57225,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella usurpator,EN
57230,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella wettsteini,VU
56412,Anura,Craugastoridae,Strabomantis,Strabomantis anatipes,VU
56422,Anura,Craugastoridae,Strabomantis,Strabomantis anomalus,LC
56464,Anura,Craugastoridae,Strabomantis,Strabomantis biporcatus,VU
56482,Anura,Craugastoridae,Strabomantis,Strabomantis bufoniformis,LC
56485,Anura,Craugastoridae,Strabomantis,Strabomantis cadenai,CR
56502,Anura,Craugastoridae,Strabomantis,Strabomantis cerastes,LC
56508,Anura,Craugastoridae,Strabomantis,Strabomantis cheiroplethus,VU
56524,Anura,Craugastoridae,Strabomantis,Strabomantis cornutus,VU
56649,Anura,Craugastoridae,Strabomantis,Strabomantis helonotus,CR
56670,Anura,Craugastoridae,Strabomantis,Strabomantis ingeri,VU
56705,Anura,Craugastoridae,Strabomantis,Strabomantis laticorpus,DD
56785,Anura,Craugastoridae,Strabomantis,Strabomantis necerus,VU
56786,Anura,Craugastoridae,Strabomantis,Strabomantis necopinus,VU
56936,Anura,Craugastoridae,Strabomantis,Strabomantis ruizi,EN
56983,Anura,Craugastoridae,Strabomantis,Strabomantis sulcatus,LC
57070,Anura,Craugastoridae,Strabomantis,Strabomantis zygodactylus,LC
56570,Anura,Craugastoridae,Tachiramantis,Tachiramantis douglasi,VU
56710,Anura,Craugastoridae,Tachiramantis,Tachiramantis lentiginosus,DD
56879,Anura,Craugastoridae,Tachiramantis,Tachiramantis prolixodiscus,LC
56433,Anura,Craugastoridae,Yunganastes,Yunganastes ashkapara,VU
56465,Anura,Craugastoridae,Yunganastes,Yunganastes bisignatus,EN
56607,Anura,Craugastoridae,Yunganastes,Yunganastes fraudator,LC
56760,Anura,Craugastoridae,Yunganastes,Yunganastes mercedesae,DD
56869,Anura,Craugastoridae,Yunganastes,Yunganastes pluvicanorus,LC
56344,Anura,Cycloramphidae,Crossodactylodes,Crossodactylodes bokermanni,NT
56345,Anura,Cycloramphidae,Crossodactylodes,Crossodactylodes izecksohni,NT
56346,Anura,Cycloramphidae,Crossodactylodes,Crossodactylodes pintoi,DD
61805,Anura,Cycloramphidae,Cycloramphus,Cycloramphus acangatan,VU
56357,Anura,Cycloramphidae,Cycloramphus,Cycloramphus asper,DD
56358,Anura,Cycloramphidae,Cycloramphus,Cycloramphus bandeirensis,DD
56359,Anura,Cycloramphidae,Cycloramphus,Cycloramphus bolitoglossus,DD
56360,Anura,Cycloramphidae,Cycloramphus,Cycloramphus boraceiensis,LC
56361,Anura,Cycloramphidae,Cycloramphus,Cycloramphus brasiliensis,NT
56362,Anura,Cycloramphidae,Cycloramphus,Cycloramphus carvalhoi,DD
56363,Anura,Cycloramphidae,Cycloramphus,Cycloramphus catarinensis,DD
56364,Anura,Cycloramphidae,Cycloramphus,Cycloramphus cedrensis,DD
56365,Anura,Cycloramphidae,Cycloramphus,Cycloramphus diringshofeni,DD
56366,Anura,Cycloramphidae,Cycloramphus,Cycloramphus dubius,LC
56367,Anura,Cycloramphidae,Cycloramphus,Cycloramphus duseni,DD
56368,Anura,Cycloramphidae,Cycloramphus,Cycloramphus eleutherodactylus,DD
136095,Anura,Cycloramphidae,Cycloramphus,Cycloramphus faustoi,CR
56369,Anura,Cycloramphidae,Cycloramphus,Cycloramphus fuliginosus,LC
56370,Anura,Cycloramphidae,Cycloramphus,Cycloramphus granulosus,DD
56371,Anura,Cycloramphidae,Cycloramphus,Cycloramphus izecksohni,DD
56373,Anura,Cycloramphidae,Cycloramphus,Cycloramphus juimirim,DD
56374,Anura,Cycloramphidae,Cycloramphus,Cycloramphus lutzorum,DD
56375,Anura,Cycloramphidae,Cycloramphus,Cycloramphus migueli,DD
56376,Anura,Cycloramphidae,Cycloramphus,Cycloramphus mirandaribeiroi,DD
56377,Anura,Cycloramphidae,Cycloramphus,Cycloramphus ohausi,DD
45727665,Anura,Cycloramphidae,Cycloramphus,Cycloramphus organensis,DD
56378,Anura,Cycloramphidae,Cycloramphus,Cycloramphus rhyakonastes,LC
56379,Anura,Cycloramphidae,Cycloramphus,Cycloramphus semipalmatus,NT
56380,Anura,Cycloramphidae,Cycloramphus,Cycloramphus stejnegeri,DD
56381,Anura,Cycloramphidae,Cycloramphus,Cycloramphus valae,DD
10832,Anura,Cycloramphidae,Insuetophrynus,Insuetophrynus acarpicus,CR
19513,Anura,Cycloramphidae,Rhinoderma,Rhinoderma darwinii,VU
19514,Anura,Cycloramphidae,Rhinoderma,Rhinoderma rufum,CR
57322,Anura,Cycloramphidae,Rupirana,Rupirana cardosoi,NT
21816,Anura,Cycloramphidae,Thoropa,Thoropa lutzi,EN
57370,Anura,Cycloramphidae,Thoropa,Thoropa megatympanum,LC
57371,Anura,Cycloramphidae,Thoropa,Thoropa miliaris,LC
21817,Anura,Cycloramphidae,Thoropa,Thoropa petropolitana,VU
57372,Anura,Cycloramphidae,Thoropa,Thoropa saxatilis,NT
57374,Anura,Cycloramphidae,Zachaenus,Zachaenus carvalhoi,DD
57375,Anura,Cycloramphidae,Zachaenus,Zachaenus parvulus,LC
55179,Anura,Dendrobatidae,Adelphobates,Adelphobates castaneoticus,LC
55185,Anura,Dendrobatidae,Adelphobates,Adelphobates galactonotus,LC
55197,Anura,Dendrobatidae,Adelphobates,Adelphobates quinquevittatus,LC
55212,Anura,Dendrobatidae,Ameerega,Ameerega andina,DD
55214,Anura,Dendrobatidae,Ameerega,Ameerega bassleri,NT
45727636,Anura,Dendrobatidae,Ameerega,Ameerega berohoka,LC
55215,Anura,Dendrobatidae,Ameerega,Ameerega bilinguis,LC
190979,Anura,Dendrobatidae,Ameerega,Ameerega boehmei,LC
55216,Anura,Dendrobatidae,Ameerega,Ameerega boliviana,LC
55218,Anura,Dendrobatidae,Ameerega,Ameerega braccata,LC
55219,Anura,Dendrobatidae,Ameerega,Ameerega cainarachi,VU
55220,Anura,Dendrobatidae,Ameerega,Ameerega erythromos,DD
55222,Anura,Dendrobatidae,Ameerega,Ameerega flavopicta,LC
55223,Anura,Dendrobatidae,Ameerega,Ameerega hahneli,LC
77187792,Anura,Dendrobatidae,Ameerega,Ameerega ignipedis,LC
55224,Anura,Dendrobatidae,Ameerega,Ameerega ingeri,DD
