tax_id,Order,MSWFamilyLatin,Scientific,MSW3_ID,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel
9132,Rodentia,Muridae,Gerbillus latastei,2144,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,39.55,Ref_117,1
9133,Rodentia,Muridae,Dipodillus lowei,2111,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,34.71,Ref_178,2
9135,Rodentia,Muridae,Gerbillus mesopotamiae,2164,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,20,Ref_117,1
9136,Rodentia,Muridae,Gerbillus nanus,2172,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,25.5,Ref_117,1
9137,Rodentia,Muridae,Gerbillus nigeriae,2153,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,29.7,Ref_117,1
9138,Rodentia,Muridae,Gerbillus occiduus,2151,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,36.05,Ref_178,2
9140,Rodentia,Muridae,Gerbillus perpallidus,2157,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,36.3,Ref_117,1
9141,Rodentia,Muridae,Gerbillus poecilops,2163,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,31.5,Ref_117,1
9142,Rodentia,Muridae,Gerbillus principulus,2170,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,36.05,Ref_178,2
9143,Rodentia,Muridae,Gerbillus pulvinatus,2150,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,35.92,Ref_178,2
9144,Rodentia,Muridae,Gerbillus pusillus,2166,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,12.6,Ref_117,1
9145,Rodentia,Muridae,Gerbillus pyramidum,2155,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,46.29,Ref_117,1
9149,Rodentia,Muridae,Dipodillus simoni,2107,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,17.4,Ref_58,1
9150,Rodentia,Muridae,Dipodillus somalicus,2119,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,36.01,Ref_178,2
9151,Rodentia,Muridae,Dipodillus stigmonyx,2114,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,35.91,Ref_178,2
9153,Rodentia,Muridae,Gerbillus tarabuli,2152,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,34.81,Ref_178,2
9155,Rodentia,Muridae,Gerbillus watersi,2158,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,10.4,Ref_117,1
9194,Cetartiodactyla,Giraffidae,Giraffa camelopardalis,5333,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,899994.8,Ref_117,1
9240,Rodentia,Sciuridae,Glaucomys volans,895,0,0,0,0,0,0,30,0,40,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,63.87,Ref_117,1
9245,Didelphimorphia,Didelphidae,Glironia venusta,10,40,0,0,0,20,0,20,0,20,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,114,Ref_117,1
9246,Rodentia,Gliridae,Glirulus japonicus,1150,30,0,0,0,20,0,30,0,20,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,62.99,Ref_178,2
9247,Chiroptera,Vespertilionidae,Glischropus javanus,4482,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.91,Ref_178,2
9248,Chiroptera,Vespertilionidae,Glischropus tylopus,4483,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.39,Ref_117,1
9249,Cetartiodactyla,Delphinidae,Globicephala macrorhynchus,5355,90,0,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,0,Ref_1,ABC,726000,Ref_117,1
9250,Cetartiodactyla,Delphinidae,Globicephala melas,5356,90,0,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,0,Ref_115,ABC,8.00E+05,Ref_117,1
9273,Chiroptera,Phyllostomidae,Glossophaga commissarisi,4152,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,generalist,1,0,0,Ref_1,ABC,8.9,Ref_117,1
9274,Chiroptera,Phyllostomidae,Glossophaga leachii,4149,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,generalist,1,0,0,Ref_1,ABC,10.1,Ref_117,1
9275,Chiroptera,Phyllostomidae,Glossophaga longirostris,4148,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,generalist,1,0,0,Ref_1,ABC,11.92,Ref_117,1
9276,Chiroptera,Phyllostomidae,Glossophaga morenoi,4150,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,generalist,1,0,0,Ref_1,ABC,8.4,Ref_117,1
9277,Chiroptera,Phyllostomidae,Glossophaga soricina,4151,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,generalist,1,0,0,Ref_1,ABC,9.43,Ref_117,1
9283,Rodentia,Sciuridae,Glyphotes simus,976,10,0,0,0,0,0,20,0,50,20,Ref_3,D2,Ar,A,,0,0,1,Ref_1,ABC,50,Ref_117,1
9303,Rodentia,Muridae,Golunda ellioti,2339,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,60.88,Ref_117,1
9404,Primates,Hominidae,Gorilla gorilla,831,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,131625.52,Ref_117,1
9416,Didelphimorphia,Didelphidae,Gracilinanus aceramarcae,23,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,,1,1,0,Ref_1,ABC,20.5,Ref_117,1
9417,Didelphimorphia,Didelphidae,Gracilinanus agilis,25,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,,1,1,0,Ref_1,ABC,22,Ref_117,1
9418,Didelphimorphia,Didelphidae,Gracilinanus dryas,22,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,,1,1,0,Ref_1,ABC,18,Ref_117,1
9419,Didelphimorphia,Didelphidae,Gracilinanus emiliae,19,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,,1,1,0,Ref_1,ABC,7.6,Ref_117,1
9420,Didelphimorphia,Didelphidae,Gracilinanus marica,21,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,,1,1,0,Ref_1,ABC,23.8,Ref_117,1
9421,Didelphimorphia,Didelphidae,Gracilinanus microtarsus,20,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,,1,1,0,Ref_1,ABC,31,Ref_117,1
9422,Didelphimorphia,Didelphidae,Hyladelphys kalinowskii,27,60,10,0,0,0,10,20,0,0,0,Ref_3,D2,Ar,A,,1,0,0,Ref_3,D2,16.75,Ref_155,1
9450,Rodentia,Muridae,Grammomys aridulus,2340,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,46.77,Ref_178,2
9451,Rodentia,Muridae,Grammomys buntingi,2342,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,46.76,Ref_178,2
9452,Rodentia,Muridae,Grammomys caniceps,2343,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,46.77,Ref_178,2
9453,Rodentia,Muridae,Grammomys cometes,2344,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,48.5,Ref_117,1
9454,Rodentia,Muridae,Grammomys dolichurus,2345,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,41.18,Ref_117,1
9455,Rodentia,Muridae,Grammomys dryas,2346,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,47.48,Ref_178,2
9456,Rodentia,Muridae,Grammomys gigas,2351,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,47.05,Ref_178,2
9457,Rodentia,Muridae,Grammomys ibeanus,2347,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,41.2,Ref_117,1
9458,Rodentia,Muridae,Grammomys macmillani,2348,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,36,Ref_117,1
9459,Rodentia,Muridae,Grammomys minnae,2349,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,36,Ref_117,1
9460,Rodentia,Muridae,Grammomys kuru,2341,10,0,0,0,0,0,20,0,20,50,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,46.67,Ref_178,2
9461,Cetartiodactyla,Delphinidae,Grampus griseus,5357,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,0,Ref_115,ABC,387500,Ref_117,1
9465,Rodentia,Cricetidae,Graomys domorum,1768,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,S,A,,1,0,0,Ref_3,D2,102,Ref_117,1
9466,Rodentia,Cricetidae,Graomys edithae,1766,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,S,A,,1,0,0,Ref_3,D2,40.4,Ref_117,1
9467,Rodentia,Cricetidae,Graomys griseoflavus,1767,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,S,A,,1,0,0,Ref_3,D2,67.5,Ref_117,1
9480,Rodentia,Gliridae,Graphiurus christyi,1132,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,23.83,Ref_178,2
9481,Rodentia,Gliridae,Graphiurus crassicaudatus,1137,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,38.22,Ref_178,2
9483,Rodentia,Gliridae,Graphiurus kelleni,1130,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,10.5,Ref_58,1
9484,Rodentia,Gliridae,Graphiurus lorraineus,1124,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,27,Ref_117,1
9485,Rodentia,Gliridae,Graphiurus microtis,1134,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,25.18,Ref_178,2
9486,Rodentia,Gliridae,Graphiurus monardi,1135,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,25.05,Ref_178,2
9487,Rodentia,Gliridae,Graphiurus murinus,1129,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,19.08,Ref_117,1
9488,Rodentia,Gliridae,Graphiurus ocularis,1128,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,30.3,Ref_117,1
9491,Rodentia,Gliridae,Graphiurus platyops,1127,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,46.1,Ref_117,1
9492,Rodentia,Gliridae,Graphiurus rupicola,1126,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,24.53,Ref_178,2
9493,Rodentia,Gliridae,Graphiurus surdus,1125,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,20.01,Ref_117,1
9561,Carnivora,Mustelidae,Gulo gulo,4988,0,20,0,0,20,40,20,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,17012.56,Ref_117,1
9564,Diprotodontia,Petauridae,Gymnobelideus leadbeateri,251,50,0,0,0,0,0,0,50,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,127,Ref_117,1
9581,Rodentia,Nesomyidae,Gymnuromys roberti,1320,20,0,0,0,0,0,30,0,40,10,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,97.5,Ref_117,1
9608,Rodentia,Cricetidae,Habromys chinanteco,1521,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,40,Ref_117,1
9609,Rodentia,Cricetidae,Habromys lepturus,1522,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,85,Ref_117,1
9610,Rodentia,Cricetidae,Habromys lophurus,1523,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,40,Ref_117,1
9611,Rodentia,Cricetidae,Habromys simulatus,1520,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,40,Ref_117,1
9618,Rodentia,Muridae,Hadromys humei,2352,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,59,Ref_117,1
9630,Rodentia,Muridae,Haeromys margarettae,2356,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_3,D2,12.7,Ref_117,1
9631,Rodentia,Muridae,Haeromys minahassae,2354,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_3,D2,14.7,Ref_117,1
9632,Rodentia,Muridae,Haeromys pusillus,2355,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_3,D2,10.4,Ref_117,1
9660,Carnivora,Phocidae,Halichoerus grypus,4950,20,0,0,80,0,0,0,0,0,0,Ref_60,ABC,M,A,,0,1,1,Ref_3,D2,157667,Ref_117,1
9672,Primates,Lemuridae,Hapalemur aureus,504,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1575,Ref_117,1
9673,Primates,Lemuridae,Hapalemur griseus,503,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1400,Ref_117,1
9674,Primates,Lemuridae,Prolemur simus,506,0,0,0,0,0,0,10,0,0,90,Ref_101,ABC,Ar,A,,0,1,0,Ref_1,ABC,2030.41,Ref_58,1
9676,Primates,Lemuridae,Hapalemur alaotrensis,501,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1616.83,Ref_58,1
9678,Primates,Lemuridae,Hapalemur occidentalis,502,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,750,Ref_129,1
9679,Rodentia,Muridae,Hapalomys delacouri,2357,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,64.3,Ref_117,1
9680,Rodentia,Muridae,Hapalomys longicaudatus,2358,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,70,Ref_117,1
9690,Chiroptera,Pteropodidae,Haplonycteris fischeri,3793,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,17.96,Ref_117,1
9736,Chiroptera,Vespertilionidae,Harpiocephalus harpia,4716,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,16.31,Ref_117,1
9737,Chiroptera,Vespertilionidae,Harpiocephalus mordax,4717,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,16.31,"Ref_2, Ref_3",0
9740,Chiroptera,Pteropodidae,Harpyionycteris whiteheadi,3795,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,110.5,Ref_117,1
9759,Rodentia,Muridae,Heimyscus fumosus,2359,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,S,A,,1,0,0,Ref_1,ABC,14.25,Ref_117,1
9760,Carnivora,Ursidae,Helarctos malayanus,5027,50,20,0,0,0,0,20,0,10,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,46500,Ref_117,1
9828,Rodentia,Bathyergidae,Heliophobius argenteocinereus,2851,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,181,Ref_117,1
9830,Rodentia,Sciuridae,Heliosciurus gambianus,1015,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,295,Ref_117,1
9831,Rodentia,Sciuridae,Heliosciurus mutabilis,1014,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,390,Ref_117,1
9832,Rodentia,Sciuridae,Heliosciurus punctatus,1016,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,174,Ref_117,1
9833,Rodentia,Sciuridae,Heliosciurus rufobrachium,1017,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,371.5,Ref_117,1
9834,Rodentia,Sciuridae,Heliosciurus ruwenzorii,1013,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,291,Ref_117,1
9835,Rodentia,Sciuridae,Heliosciurus undulatus,1012,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,347.33,Ref_117,1
9869,Diprotodontia,Pseudocheiridae,Hemibelideus lemuroides,230,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,952.5,Ref_117,1
9917,Cetartiodactyla,Bovidae,Hemitragus hylocrius,5222,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,75000,Ref_117,1
9918,Cetartiodactyla,Bovidae,Hemitragus jayakari,5221,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,23000,Ref_117,1
9919,Cetartiodactyla,Bovidae,Hemitragus jemlahicus,5223,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,35200,Ref_117,1
9948,Carnivora,Felidae,Puma yagouaroundi,4823,10,80,0,0,0,0,10,0,0,0,Ref_110,ABC,G,A,,0,1,1,Ref_1,ABC,6875,Ref_58,1
9975,Chiroptera,Vespertilionidae,Hesperoptenus blanfordi,4383,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.53,Ref_117,1
9976,Chiroptera,Vespertilionidae,Hesperoptenus doriae,4379,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
9977,Chiroptera,Vespertilionidae,Hesperoptenus gaskelli,4380,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,13.07,Ref_178,2
9978,Chiroptera,Vespertilionidae,Hesperoptenus tickelli,4382,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,16.3,Ref_117,1
9979,Chiroptera,Vespertilionidae,Hesperoptenus tomesi,4381,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,31,Ref_117,1
9987,Rodentia,Bathyergidae,Heterocephalus glaber,2852,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,55,Ref_117,1
9997,Hyracoidea,Procaviidae,Heterohyrax brucei,406,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,2625,Ref_117,1
10004,Rodentia,Heteromyidae,Heteromys anomalus,1247,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,70,Ref_117,1
10005,Rodentia,Heteromyidae,Heteromys australis,1246,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,267.5,Ref_117,1
10006,Rodentia,Heteromyidae,Heteromys desmarestianus,1245,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,72.5,Ref_117,1
10007,Rodentia,Heteromyidae,Heteromys gaumeri,1244,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,63.6,Ref_117,1
10009,Rodentia,Heteromyidae,Heteromys nelsoni,1248,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,54.2,Ref_117,1
10010,Rodentia,Heteromyidae,Heteromys oresterus,1241,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,74.8,Ref_117,1
10025,Rodentia,Echimyidae,Heteropsomys insulans,3013,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
10032,Cetartiodactyla,Hippopotamidae,Hexaprotodon liberiensis,5117,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,235001.16,Ref_117,1
10034,Rodentia,Capromyidae,Hexolobodon phenax,3111,0,0,0,0,0,0,30,0,0,70,Ref_3,D2,G,A,,1,0,0,Ref_3,D2,1350.1,"Ref_2, Ref_3",0
10053,Cetartiodactyla,Cervidae,Hippocamelus antisensis,5287,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,68599.35,Ref_117,1
10054,Cetartiodactyla,Cervidae,Hippocamelus bisulcus,5286,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,70000.32,Ref_117,1
10103,Cetartiodactyla,Hippopotamidae,Hippopotamus amphibius,5118,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1417489.99,Ref_117,1
10107,Chiroptera,Hipposideridae,Hipposideros papua,3978,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.31,Ref_178,2
10108,Chiroptera,Hipposideridae,Hipposideros ridleyi,3973,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.83,Ref_117,1
10109,Chiroptera,Hipposideridae,Hipposideros abae,4002,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.31,Ref_178,2
10110,Chiroptera,Hipposideridae,Hipposideros armiger,3997,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,53,Ref_117,1
10111,Chiroptera,Hipposideridae,Hipposideros ater,3996,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.79,Ref_117,1
10112,Chiroptera,Hipposideridae,Hipposideros beatus,3995,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.65,Ref_117,1
10113,Chiroptera,Hipposideridae,Hipposideros bicolor,3994,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.64,Ref_117,1
10114,Chiroptera,Hipposideridae,Hipposideros breviceps,3980,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.31,Ref_178,2
10115,Chiroptera,Hipposideridae,Hipposideros caffer,3993,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.45,Ref_117,1
10116,Chiroptera,Hipposideridae,Hipposideros calcaratus,4004,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,11.35,Ref_117,1
10117,Chiroptera,Hipposideridae,Hipposideros camerunensis,3991,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,23.28,Ref_178,2
10118,Chiroptera,Hipposideridae,Hipposideros cervinus,3990,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.3,Ref_117,1
10119,Chiroptera,Hipposideridae,Hipposideros cineraceus,3989,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.72,Ref_117,1
10120,Chiroptera,Hipposideridae,Hipposideros commersoni,3988,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,99.09,Ref_117,1
10121,Chiroptera,Hipposideridae,Hipposideros coronatus,3987,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.59,Ref_178,2
10122,Chiroptera,Hipposideridae,Hipposideros corynophyllus,3986,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,14.5,Ref_117,1
10123,Chiroptera,Hipposideridae,Hipposideros coxi,3985,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.25,Ref_117,1
10124,Chiroptera,Hipposideridae,Hipposideros crumeniferus,3984,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.18,Ref_178,2
10125,Chiroptera,Hipposideridae,Hipposideros curtus,3992,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.31,Ref_178,2
10126,Chiroptera,Hipposideridae,Hipposideros cyclops,3981,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,33.5,Ref_117,1
10127,Chiroptera,Hipposideridae,Hipposideros demissus,3982,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,13.94,"Ref_2, Ref_3",0
10128,Chiroptera,Hipposideridae,Hipposideros diadema,3983,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,43.76,Ref_117,1
10129,Chiroptera,Hipposideridae,Hipposideros dinops,3999,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,74.5,Ref_136,1
10130,Chiroptera,Hipposideridae,Hipposideros doriae,4000,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.24,Ref_58,1
