tax_id,Species
22723570,Catamenia analis
22723570,Catamenia analis
22723573,Catamenia inornata
22723577,Catamenia homochroa
22723584,Tiaris obscurus
22723595,Tiaris canorus
22723603,Tiaris olivaceus
22723611,Tiaris bicolor
22723614,Tiaris fuliginosus
22723622,Loxipasser anoxanthus
22723625,Loxigilla portoricensis
22723628,Loxigilla violacea
22723636,Diglossa baritula
22723640,Diglossa plumbea
22723644,Diglossa sittoides
22723648,Diglossa venezuelensis
22723652,Diglossa albilatera
22723656,Diglossa gloriosissima
22723660,Diglossa lafresnayii
22723664,Diglossa mystacalis
22723668,Diglossa gloriosa
22723673,Diglossa humeralis
22723677,Diglossa brunneiventris
22723681,Diglossa carbonaria
22723686,Diglossa duidae
22723690,Diglossa major
22723694,Diglossa indigotica
22723701,Diglossa glauca
22723708,Diglossa caerulescens
22723715,Diglossa cyanea
22723722,Euneornis campestris
22723725,Melanospiza richardsoni
22723729,Geospiza magnirostris
22723734,Geospiza fortis
22723739,Geospiza fuliginosa
22723747,Geospiza difficilis
22723752,Geospiza scandens
22723757,Geospiza conirostris
22723762,Platyspiza crassirostris
22723768,Camarhynchus psittacula
22723773,Camarhynchus pauper
22723778,Camarhynchus parvulus
22723783,Camarhynchus pallidus
22723786,Camarhynchus heliobates
22723789,Certhidea olivacea
22723792,Pinaroloxias inornata
22723796,Spiza americana
22723799,Pheucticus chrysopeplus
22723803,Pheucticus chrysogaster
22723807,Pheucticus tibialis
22723810,Pheucticus aureoventris
22723813,Pheucticus ludovicianus
22723816,Pheucticus melanocephalus
22723819,Cardinalis cardinalis
22723822,Cardinalis phoeniceus
22723825,Cardinalis sinuatus
22723825,Cardinalis sinuatus
22723828,Caryothraustes poliogaster
22723831,Caryothraustes canadensis
22723834,Parkerthraustes humeralis
22723840,Rhodothraupis celaeno
22723840,Rhodothraupis celaeno
22723843,Periporphyrus erythromelas
22723846,Saltator grossus
22723858,Saltator fuliginosus
22723869,Saltator atriceps
22723872,Saltator maximus
22723875,Saltator atripennis
22723878,Saltator coerulescens
22723882,Saltator similis
22723885,Saltator orenocensis
22723889,Saltator nigriceps
22723892,Saltator aurantiirostris
22723895,Saltator maxillosus
22723898,Saltator cinctus
22723901,Saltator atricollis
22723904,Saltator rufiventris
22723907,Saltator albicollis
22723912,Cyanoloxia glaucocaerulea
22723920,Cyanocompsa cyanoides
22723926,Cyanocompsa parellina
22723932,Cyanocompsa brissonii
22723939,Passerina caerulea
22723948,Passerina amoena
22723951,Passerina cyanea
22723954,Passerina versicolor
22723957,Passerina ciris
22723960,Passerina rositae
22723963,Passerina leclancherii
22723966,Porphyrospiza caerulescens
22723976,Clypicterus oseryi
22723982,Psarocolius decumanus
22723985,Psarocolius viridis
22723988,Psarocolius atrovirens
22723991,Psarocolius angustifrons
22723994,Psarocolius wagleri
22723997,Ocyalus latirostris
22724004,Psarocolius montezuma
22724010,Psarocolius cassini
22724017,Psarocolius bifasciatus
22724025,Psarocolius guatimozinus
22724031,Cacicus cela
22724034,Cacicus haemorrhous
22724037,Cacicus uropygialis
22724043,Cacicus koepckeae
22724046,Cacicus chrysopterus
22724046,Cacicus chrysopterus
22724054,Cacicus sclateri
22724057,Cacicus solitarius
22724057,Cacicus solitarius
22724061,Cacicus melanicterus
22724065,Amblycercus holosericeus
22724071,Icterus chrysocephalus
22724081,Icterus graduacauda
22724084,Icterus chrysater
22724087,Icterus nigrogularis
22724090,Icterus leucopteryx
22724093,Icterus auratus
22724096,Icterus mesomelas
22724099,Icterus auricapillus
22724102,Icterus graceannae
22724105,Icterus pectoralis
22724108,Icterus gularis
22724111,Icterus pustulatus
22724120,Icterus jamacaii
22724126,Icterus galbula
22724131,Icterus cucullatus
22724134,Icterus spurius
22724139,Icterus wagleri
22724147,Icterus oberi
22724150,Icterus bonana
22724153,Icterus laudabilis
22724157,Icterus maculialatus
22724160,Icterus parisorum
22724163,Nesopsar nigerrimus
22724166,Gymnomystax mexicanus
22724169,Xanthocephalus xanthocephalus
22724172,Agelasticus xanthophthalmus
22724178,Agelasticus thilius
22724184,Agelasticus cyanopus
22724184,Agelasticus cyanopus
22724191,Agelaius phoeniceus
22724196,Agelaius tricolor
22724200,Chrysomus icterocephalus
22724206,Agelaius humeralis
22724209,Agelaius xanthomus
22724209,Agelaius xanthomus
22724212,Chrysomus ruficapillus
22724212,Chrysomus ruficapillus
22724218,Sturnella superciliaris
22724226,Sturnella bellicosa
22724229,Sturnella defilippii
22724243,Sturnella loyca
22724256,Sturnella neglecta
22724259,Pseudoleistes guirahuro
22724262,Pseudoleistes virescens
22724262,Pseudoleistes virescens
22724265,Amblyramphus holosericeus
22724265,Amblyramphus holosericeus
22724268,Hypopyrrhus pyrohypogaster
22724271,Curaeus curaeus
22724274,Curaeus forbesi
22724277,Gnorimopsar chopi
22724280,Oreopsar bolivianus
22724283,Lampropsar tanagrinus
22724286,Macroagelaius imthurni
22724290,Macroagelaius subalaris
22724294,Dives atroviolaceus
22724302,Dives dives
22724305,Dives warszewiczi
22724308,Quiscalus mexicanus
22724311,Quiscalus major
22724317,Quiscalus nicaraguensis
22724320,Quiscalus quiscula
22724323,Quiscalus niger
22724326,Quiscalus lugubris
22724329,Euphagus carolinus
22724332,Euphagus cyanocephalus
22724335,Agelaioides badius
22724342,Molothrus rufoaxillaris
22724345,Molothrus bonariensis
22724345,Molothrus bonariensis
22724349,Molothrus aeneus
22724354,Molothrus ater
22724358,Molothrus oryzivorus
22724367,Dolichonyx oryzivorus
22724370,Pogoniulus makawai
22724375,Bradypterus bangwaensis
22724382,Troglodytes cobbi
22724390,Otus enganensis
22724396,Otus alfredi
22724402,Cinclodes aricomae
22724407,Myrmotherula snowi
22724412,Formicivora littoralis
22724415,Contopus pallidus
22724420,Contopus hispaniolensis
22724425,Phylloscartes kronei
22724428,Caprimulgus solala
22724433,Phylloscopus emeiensis
22724439,Cryptosylvicola randrianasoloi
22724454,Chlorostilbon forficatus
22724459,Carpococcyx viridis
22724465,Glaucidium sanchezi
22724472,Scytalopus schulenbergi
22724477,Stymphalornis acutirostris
22724481,Neopelma chrysolophum
22724488,Synallaxis whitneyi
22724495,Phylloscartes beckeri
22724499,Nyctiphrynus rosenbergi
22724505,Hylopezus macularius
22724510,Acrobatornis fonsecai
22724518,Aethopyga linaraborae
22724523,Phapitreron brunneiceps
22724532,Anthus longicaudatus
22724537,Calicalicus rufocarpalis
22724542,Nesillas lantzii
22724548,Certhilauda barlowi
22724553,Cyanoramphus forbesi
22724562,Cyanoramphus malherbi
22724568,Colluricincla sanghirensis
22724580,Anas nesiotis
22724585,Otus moheliensis
22724592,Cranioleuca henricae
22724596,Atlapetes melanopsis
22724604,Glaucidium nubicola
22724610,Herpsilochmus gentryi
22724613,Phylloscartes parkeri
22724618,Cercomacra parkeri
22724623,Chlorostilbon olivaresi
22724628,Grallaria ridgelyi
22724652,Pteroglossus erythropygius
22724659,Leptodon forbesi
22724664,Megascops seductus
22724673,Xanthopsar flavus
22724683,Leptasthenura yanacensis
22724690,Phylloscartes sylviolus
22724696,Phylloscartes eximius
22724703,Guaruba guarouba
22724744,Sarkidiornis sylvicola
22724744,Sarkidiornis sylvicola
22724748,Cyrtonyx sallei
22724754,Otus beccarii
22724773,Phibalura flavirostris
22724784,Phibalura boliviana
22724793,Dendroica dominica
22724802,Dendroica flavescens
22724802,Dendroica flavescens
22724813,Psittacus erithacus
22724821,Cissa thalassina
22724829,Cissa jefferyi
22724836,Melanitta fusca
22724857,Myrmeciza laemosticta
22724868,Myrmeciza palliata
22724879,Melanitta nigra
22724887,Arremon atricapillus
22724936,Willisornis poecilinotus
22724941,Willisornis vidua
22724961,Aphelocoma ultramarina
22724967,Aphelocoma wollweberi
22724980,Mentocrex beankaensis
22724986,Grallaricula nana
22724997,Apus horus
22725006,Argusianus argus
22725015,Picus sharpei
22725022,Picus viridis
22725033,Charadrius nivosus
22725044,Carduelis flammea
22725053,Otus everetti
22725062,Otus nigrorum
22725071,Ramphiculus epius
22725080,Ramphiculus mangoliensis
22725105,Rhodopechys sanguineus
22725117,Batis minor
22725132,Phodilus assimilis
22725141,Rallus aquaticus
22725173,Geophaps plumifera
22725184,Geophaps ferruginea
22725191,Bambusicola thoracicus
22725205,Bambusicola sonorivox
22725212,Guttera pucherani
22725223,Guttera edouardi
22725229,Vanellus miles
22725241,Vanellus novaehollandiae
22725247,Otidiphaps nobilis
22725258,Otidiphaps cervicalis
22725264,Patagioenas fasciata
22725270,Patagioenas albilinea
22725273,Ptilinopus superbus
22725286,Ptilinopus temminckii
22725292,Ducula basilica
22725304,Ducula obiensis
22725310,Trichoglossus haematodus
22725321,Trichoglossus capistratus
22725327,Trichoglossus rubritorquis
22725334,Trichoglossus moluccanus
22725340,Charmosyna papou
22725349,Charmosyna stellae
22725355,Cyclopsitta gulielmitertii
22725367,Cyclopsitta melanogenia
22725373,Cyclopsitta amabilis
22725405,Corythaixoides personatus
22725417,Corythaixoides leopoldi
22725423,Phaenicophaeus curvirostris
22725431,Phaenicophaeus oeneicaudus
22725437,Coua ruficeps
22725447,Coua olivaceiceps
22725453,Coua cristata
22725463,Coua pyropyga
22725469,Strix aluco
22725477,Strix nivicolum
22725483,Ninox philippensis
22725493,Ninox spilonotus
22725499,Ninox reyi
22725505,Ninox rumseyi
22725512,Ninox leventisi
22725519,Turnix hottentottus
22725519,Turnix hottentottus
22725531,Turnix nanus
22725538,Chalcophaps indica
22725548,Chalcophaps longirostris
22725554,Treron affinis
22725560,Treron pompadora
22725573,Ducula oenothorax
22725586,Ducula aenea
22725599,Psittaculirostris desmarestii
22725611,Psittaculirostris godmani
22725617,Psittaculirostris cervicalis
22725623,Ceuthmochares aereus
22725637,Ceuthmochares australis
22725643,Ninox scutulata
22725653,Ninox japonica
22725660,Eurostopodus mystacalis
22725672,Eurostopodus nigripennis
22725678,Systellura longirostris
22725686,Systellura decussata
22725692,Caprimulgus indicus
22725702,Caprimulgus jotaka
22725708,Caprimulgus macrurus
22725716,Caprimulgus andamanicus
22725723,Phaethornis longirostris
22725731,Phaethornis baroni
22725737,Anthracothorax dominicus
22725745,Anthracothorax aurulentus
22725751,Stephanoxis lalandi
22725761,Stephanoxis loddigesii
22725767,Cynanthus latirostris
22725775,Cynanthus doubledayi
22725795,Lampornis castaneoventris
22725806,Lampornis cinereicauda
22725814,Urochroa bougueri
22725822,Urochroa leucura
22725828,Tanysiptera sylvia
22725840,Tanysiptera nigriceps
22725846,Halcyon smyrnensis
22725856,Halcyon gularis
22725862,Todiramphus cinnamominus
22725870,Todiramphus pelewensis
22725876,Merops orientalis
22725876,Merops orientalis
22725888,Merops viridissimus
22725894,Merops cyanophrys
22725900,Merops viridis
22725908,Merops americanus
22725914,Coracias benghalensis
22725924,Coracias affinis
22725930,Tockus erythrorhynchus
22725940,Tockus damarensis
22725946,Horizocerus albocristatus
22725956,Horizocerus cassini
22725962,Bycanistes fistulator
22725974,Bycanistes sharpii
22725980,Trachylaemus purpuratus
22725990,Trachylaemus goffinii
22725996,Trachylaemus togoensis
22726002,Trachyphonus darnaudii
22726010,Trachyphonus emini
22726016,Gymnobucco calvus
22726026,Gymnobucco vernayi
22726032,Gymnobucco bonapartei
22726043,Gymnobucco cinereiceps
22726050,Stactolaema leucotis
22726061,Stactolaema leucogrammica
22726068,Lybius leucocephalus
22726079,Lybius senex
22726086,Lybius leucogaster
22726092,Pogonornis minor
22726102,Pogonornis macclounii
22726108,Psilopogon franklinii
22726116,Psilopogon auricularis
22726122,Psilopogon australis
22726130,Psilopogon cyanotis
22726136,Psilopogon duvaucelii
22726142,Psilopogon rubricapillus
22726150,Psilopogon malabaricus
22726156,Eubucco richardsoni
22726164,Eubucco aurantiicollis
22726170,Aulacorhynchus prasinus
22726177,Aulacorhynchus wagleri
22726180,Aulacorhynchus cyanolaemus
22726183,Aulacorhynchus atrogularis
22726186,Pteroglossus inscriptus
22726194,Pteroglossus humboldti
22726200,Pteroglossus torquatus
22726208,Pteroglossus sanguineus
22726222,Ramphastos vitellinus
22726233,Ramphastos ariel
22726239,Ramphastos culminatus
22726263,Aulacorhynchus caeruleogularis
22726267,Cynanthus lawrencei
22726273,Otidiphaps insularis
22726279,Treron chloropterus
22726285,Treron phayrei
22726291,Treron axillaris
22726297,Treron aromaticus
22726303,Trichoglossus forsteni
22726309,Trichoglossus weberi
22726315,Trichoglossus rosenbergii
22726321,Ninox randi
22726321,Ninox randi
22726328,Ninox obscura
22726334,Ninox mindorensis
22726346,Caprimulgus phalaena
22726352,Phaethornis mexicanus
22726358,Campethera taeniolaema
22726364,Campethera tullbergi
22726376,Dendrocopos macei
22726384,Dendrocopos analis
22726390,Colaptes rivolii
22726398,Colaptes atriceps
22726404,Colaptes auratus
22726414,Colaptes cafer
22726420,Colaptes mexicanoides
22726426,Colaptes rupicola
22726434,Colaptes cinereicapillus
22726441,Colaptes campestris
22726449,Colaptes campestroides
22726469,Celeus torquatus
22726477,Celeus occidentalis
22726483,Celeus tinnunculus
22726489,Hylatomus lineatus
22726497,Hylatomus fuscipennis
22726503,Picus canus
22726515,Picus guerini
22726521,Picus dedemi
22726539,Chrysocolaptes lucidus
22726548,Chrysocolaptes guttacristatus
22726554,Chrysocolaptes stricklandi
22726560,Chrysocolaptes strictus
22726566,Chrysocolaptes haematribon
22726572,Chrysocolaptes xanthocephalus
22726579,Chrysocolaptes erythrocephalus
22726585,Todiramphus reichenbachii
22726591,Ceyx lepidus
22726601,Ceyx margarethae
22726607,Ceyx cajeli
22726613,Ceyx solitarius
22726619,Ceyx dispar
22726625,Ceyx mulcatus
22726631,Ceyx sacerdotis
22726637,Ceyx meeki
22726643,Ceyx collectoris
22726649,Ceyx nigromaxilla
22726655,Ceyx gentianus
22726661,Phaethornis griseogularis
22726671,Phaethornis porcullae
22726682,Lophornis chalybeus
22726690,Lophornis verreauxii
22726696,Thalurania colombica
22726706,Amazilia lactea
22726714,Amazilia bartletti
22726720,Coeligena torquata
22726729,Coeligena conradii
22726736,Coeligena eisenmanni
22726743,Coeligena inca
22726750,Coeligena violifer
22726758,Coeligena dichroura
22726764,Coeligena albicaudata
22726770,Coeligena osculans
22726790,Oxypogon guerinii
22726798,Oxypogon cyanolaemus
22726804,Oxypogon lindenii
22726810,Oxypogon stuebelii
22726816,Schistes geoffroyi
22726824,Schistes albogularis
22726830,Trogon elegans
22726838,Trogon ambiguus
22726844,Actenoides monachus
22726852,Actenoides capucinus
22726858,Actenoides princeps
22726874,Actenoides bougainvillei
22726883,Actenoides excelsus
22726889,Cittura cyanotis
22726899,Cittura sanghirensis
22726905,Lacedo pulchella
22726913,Lacedo melanops
22726919,Todiramphus veneratus
22726929,Todiramphus youngi
22726935,Ceyx argentatus
22726943,Ceyx flumenicola
22726949,Ceyx cyanopectus
22726965,Ceyx nigrirostris
22726971,Alcedo euryzona
22726979,Alcedo peninsulae
22727003,Horizocerus hartlaubi
22727013,Horizocerus granti
22727019,Buceros hydrocorax
22727029,Buceros mindanensis
22727035,Galbula albirostris
22727043,Galbula chalcocephala
22727049,Caloramphus fuliginosus
22727057,Caloramphus hayii
22727063,Eubucco versicolor
22727074,Eubucco steerii
22727080,Eubucco glaucogularis
22727086,Aulacorhynchus derbianus
22727094,Aulacorhynchus whitelianus
22727100,Selenidera reinwardtii
22727108,Selenidera langsdorffii
22727114,Dendropicos elliotii
22727121,Dendropicos johnstoni
22727124,Dendrocopos leucotos
22727132,Dendrocopos owstoni
22727137,Picoides tridactylus
22727137,Picoides tridactylus
22727144,Picoides funebris
22727150,Campephilus haematogaster
22727159,Campephilus splendens
22727182,Dinopium javanense
22727192,Dinopium everetti
22727198,Meiglyptes tristis
22727206,Meiglyptes grammithorax
22727212,Hemicircus concretus
22727220,Hemicircus sordidus
22727226,Mulleripicus funebris
22727234,Mulleripicus fuliginosus
22727255,Ciconia episcopus
22727265,Ciconia microscelis
22727271,Anas gibberifrons
22727280,Anas albogularis
22727307,Ortalis guttata
22727317,Ortalis squamata
22727323,Pipile cumanensis
22727333,Pipile grayi
22727339,Scleroptila psilolaema
22727349,Scleroptila elgonensis
22727383,Arborophila tonkinensis
22727389,Arborophila graydoni
22727395,Arborophila charltonii
22727411,Lophura erythrophthalma
22727425,Lophura pyronota
22727431,Lophura ignita
22727445,Lophura rufa
22727451,Hypotaenidia woodfordi
22727459,Hypotaenidia tertia
22727465,Hypotaenidia immaculata
22727471,Charadrius tricollaris
22727481,Charadrius bifrontatus
22727487,Charadrius alexandrinus
22727499,Coenocorypha aucklandica
22727509,Coenocorypha huegeli
22727521,Streptopelia bitorquata
22727533,Streptopelia dusumieri
22727539,Treron formosae
22727551,Treron permagnus
22727551,Treron permagnus
22727557,Hemiphaga novaeseelandiae
22727557,Hemiphaga novaeseelandiae
22727565,Trichoglossus flavoviridis
22727575,Trichoglossus meyeri
22727581,Cyclopsitta diophthalma
22727593,Cyclopsitta coxeni
22727599,Psittinus cyanurus
22727609,Psittinus abbotti
22727615,Pionus tumultuosus
22727626,Amazona festiva
22727636,Amazona bodini
22727641,Phodilus badius
22727655,Otus megalotis
22727668,Ardea intermedia
22727677,Ardea brachyrhyncha
22727683,Ardea plumifera
22727689,Pernis celebensis
22727697,Accipiter tachiro
22727705,Accipiter toussenelii
22727714,Accipiter novaehollandiae
22727721,Accipiter hiogaster
22727727,Accipiter sylvestris
22727733,Circus cyaneus
22727740,Circus hudsonius
22727746,Procelsterna cerulea
22727750,Oxyura jamaicensis
22727757,Oxyura ferruginea
22727766,Buteo nitidus
22727766,Buteo nitidus
