Class,Order,Family,Genus,Species,Possible synonyms,Common name,Red List status,Movement,Migratory type,Locomotion,References,Notes
MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,nasutus,,"Cao-vit Black Crested Gibbon, Cao-vit Crested Gibbon, Eastern Black Crested Gibbon",CR,D,N,W,3250,
MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,siki,,Southern White-cheeked Gibbon,EN,D,N,W,3251,
MAMMALIA,PRIMATES,HYLOBATIDAE,Symphalangus,syndactylus,,Siamang,EN,N,N,W,3252,Non-migratory [3252]. 15-47Ha home range [3252].
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,betsileo,,Betsileo Woolly Lemur,DD,D,N,W,2904,
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,cleesei,,"Bemaraha Woolly Lemur, John Cleese's Avahi",EN,D,N,W,2905,
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,laniger,,"Avahi, Eastern Avahi, Eastern Woolly Lemur, Gmelin's Woolly Lemur, Woolly Indris, Woolly Lemur",LC,N,N,W,2903,Non-migratory [2903]. home ranges of 1.4Ha [2903].
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,meridionalis,,Southern Woolly Lemur,DD,N,N,W,2906,Non-migratory [2906]. home ranges of 2.3-3.5Ha from Jun-Dec [2906].
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,occidentalis,,"Lorenz Von Liburnaus Woolly Lemur, Western Avahi, Western Woolly Lemur",EN,N,N,W,2902,Non-migratory [2902]. cited as measuring 1.59Ha [2902].
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,peyrierasi,,Peyrieras' Woolly Lemur,DD,D,N,W,2907,
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,ramanantsoavanai,,Ramantsoavana's Southern Woolly Lemur,DD,D,N,W,2908,
MAMMALIA,PRIMATES,INDRIIDAE,Avahi,unicolor,,"Sambirano Avahi, Sambirano Woolly Lemur",DD,D,N,W,2909,
MAMMALIA,PRIMATES,INDRIIDAE,Indri,indri,,Indri,EN,U,N,W,2913; 2914,"Unclear movement [2914] - not sure if vertical movement counts… average homer range size of 27Ha [2913], individuals move lower in canopy seasonally (Nov-Dec) to avoid horseflies which are seasonally abundant [2914]."
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,candidus,,"Silky Sifaka, Silky Simpona",CR,N,N,W,2915,Non-migratory [2915]. home ranges can exceed 40Ha [2915].
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,coquereli,,"Coquerel's Sifaka, Crowned Sifaka",EN,N,N,W,2916,Non-migratory [2916]. home ranges 1.2-1.5Ha [2916].
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,coronatus,,Crowned Sifaka,EN,D,N,W,2917,
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,deckenii,,"Decken's Sifaka, Van Der Deckens Sifaka",VU,D,N,W,2919,
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,diadema,,Diademed Sifaka,EN,N,N,W,2918,Non-migratory [2918]. home ranges of 20-50Ha [2918].
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,edwardsi,,"Milne-edward's Sifaka, Milne-edwards' Sifaka, Milne-edwardss Simpona",EN,N,N,W,2920,"Non-migratory [2920]. ""Across seasons, regardless of forest, sifakas appear to concentrate their activity within different parts of their annual range, while generally maintaining the same overall home range"" [2920]."
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,perrieri,,"Perrier's Sifaka, Perriers Sifaka",CR,N,N,W,2921,Non-migratory [2921]. home ranges ~30Ha [2921].
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,tattersalli,,"Golden-crowned Sifaka, Tattersall's Sifaka",EN,D,N,W,2922,
MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,verreauxi,,Verreaux's Sifaka,VU,N,N,W,2923,Non-migratory [2923]. 5.7-10.1 home range for Jan-Mar [2923].
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,albifrons,,"White-fronted Brown Lemur, White-fronted Lemur",VU,D,N,W,2924,
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,cinereiceps,,"White-collared Brown Lemur, White-collared Lemur",EN,D,N,W,2925,
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,collaris,,"Collared Brown Lemur, Red-collared Lemur",VU,D,N,W,2926,
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,coronatus,,Crowned Lemur,VU,D,N,W,2927,
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,flavifrons,,"Blue-eyed Black Lemur, Sclater's Black Lemur, Sclaters Lemur",CR,N,N,W,2928,"Non-migratory [2928]. home ranges larger in the dry season (7.5Ha vs 3.0Ha), likely due to reduced food availability [2928]."
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,fulvus,,"Brown Lemur, Common Brown Lemur",NT,M,R,W,2929,Walking migrant [2929]. Refuge [2929]. Seek water/food in dry season [2929]. flexible space use strategy in response to dry season -- some keep home ranges and some have seasonal migrations [2929].
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,macaco,,Black Lemur,VU,N,N,W,2930,Non-migratory [2930]. mean home range of 18.2Ha [2930].
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,mongoz,,Mongoose Lemur,VU,N,N,W,2931,Non-migratory [2931]. lack of seasonal differences in ranging  behavior [2931].
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,rubriventer,,Red-bellied Lemur,VU,N,N,W,2932,Non-migratory [2932]. refers to home range but doesn’t measure explicitly [2932].
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,rufifrons,,"Bennett's Brown Lemur, Red-fronted Brown Lemur",NT,M,T,W,2933,"Walking migrant [2933]. Tracking [2933]. Move to take advantage of seasonally preferred trees [2933]. long-distance migrations at start of rainy season, surveys suggest that migrations lead to preferred feeding trees with shorter flowering intervals [2933]."
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,rufus,,"Audebert's Brown Lemur, Red Brown Lemur, Red-fronted Brown Lemur",DD,D,N,W,2934,
MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,sanfordi,,Sanford's Brown Lemur,EN,D,N,W,2935,
MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,alaotrensis,,"Alaotran Gentle Lemur, Alaotra Reed Lemur, Lac Alaotra Bamboo Lemur, Lake Alaotra Gentle Lemur",CR,D,N,W,2939,
MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,aureus,,"Golden Bamboo Lemur, Golden Lemur",EN,N,N,W,2936,Non-migratory [2936]. home ranges of 26Ha [2936].
MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,griseus,,"Bamboo Lemur, Eastern Lesser Bamboo Lemur, Grey Gentle Lemur, Lesser Bamboo Lemur",VU,N,N,W,2936,Non-migratory [2936]. home ranges of 15Ha [2936].
MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,meridionalis,,"Rusty-gray Lesser Bamboo Lemur, Southern Grey Bamboo Lemur, Southern Lesser Bamboo Lemur",VU,D,N,W,2937,
MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,occidentalis,,"Sambirano Lesser Bamboo Lemur, Western Gentle Lemur, Western Grey Bamboo Lemur, Western Lesser Bamboo Lemur",VU,D,N,W,2938,
MAMMALIA,PRIMATES,LEMURIDAE,Lemur,catta,,Ring-tailed Lemur,NT,N,N,W,2940,Non-migratory [2940]. home range of 0.088km^2 [2940].
MAMMALIA,PRIMATES,LEMURIDAE,Prolemur,simus,Hapalemur simus,"Broad-nosed Gentle Lemur, Greater Bamboo Lemur",CR,N,N,W,2936,Non-migratory [2936]. home ranges of 62Ha [2936].
MAMMALIA,PRIMATES,LEMURIDAE,Varecia,rubra,,"Red-ruffed Lemur, Red Ruffed Lemur",EN,D,N,W,2941,
MAMMALIA,PRIMATES,LEMURIDAE,Varecia,variegata,,"Black-and-white Ruffed Lemur, Ruffed Lemur",CR,N,N,W,2942,Non-migratory [2942]. maintain large home ranges [2942].
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,aeeclis,,Antafia Sportive Lemur,DD,D,N,W,2944,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,ahmansonorum,,Ahmansons Sportive Lemur,DD,D,N,W,2945,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,ankaranensis,,Ankarana Sportive Lemur,EN,D,N,W,2946,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,betsileo,,Betsileo Sportive Lemur,DD,D,N,W,2947,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,dorsalis,,"Grays Sportive Lemur, Grey-backed Sportive Lemur, Nossi-bé Sportive Lemur",DD,D,N,W,2948,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,edwardsi,,Milne-edwards's Sportive Lemur,VU,N,N,W,2943,Non-migratory [2943]. mean home ranges was 1.09Ha over 18months [2943].
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,fleuretae,,Fleurete's Sportive Lemur,DD,D,N,W,2949,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,grewcockorum,,Grewcock's Sportive Lemur,DD,D,N,W,2950,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,hubbardorum,,Hubbard's Sportive Lemur,DD,D,N,W,2951,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,jamesorum,,James' Sportive Lemur,DD,D,N,W,2952,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,leucopus,,"Dry-bush Weasel Lemur, White-footed Sportive Lemur",DD,D,N,W,2953,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,microdon,,"Light-necked Sportive Lemur, Microdon Sportive Lemur, Small-toothed Sportive Lemur",DD,D,N,W,2954,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,milanoii,,Daraina Sportive Lemur,DD,D,N,W,2955,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mittermeieri,,Mittermeier's Sportive Lemur,DD,D,N,W,2956,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,,"Greater Sportive Lemur, Greater Weasel Lemur, Weasel Sportive Lemur",DD,N,N,W,2940,Non-migratory [2940]. home ranges of 0.003km^2 [2940].
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,otto,,Otto's Sportive Lemur,DD,D,N,W,2957,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,petteri,,Petter's Sportive Lemur,DD,D,N,W,2958,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,randrianasoloi,,Randrianasolo's Sportive Lemur,DD,D,N,W,2959,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,ruficaudatus,,"Lesser Weasel Lemur, Red-tailed Sportive Lemur",DD,N,N,W,2960,Non-migratory [2960]. home ranges < 1Ha and used mostly by pairs [2960].
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,sahamalazensis,,"Sahamalaza Peninsula Sportive Lemur, Sahamalaza Sportive Lemur",DD,D,N,W,2961,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,seali,,Seal's Sportive Lemur,DD,D,N,W,2962,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,septentrionalis,,"Northern Sportive Lemur, Sahafary Sportive Lemur",CR,D,N,W,2963,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,tymerlachsonorum,,"Hawks' Sportive Lemur, Nosy Be Sportive Lemur",DD,D,N,W,2964,
MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,wrightae,,Wright's Sportive Lemur,DD,D,N,W,2965,
MAMMALIA,PRIMATES,LORISIDAE,Arctocebus,aureus,,"Golden Angwantibo, Golden Potto",LC,D,N,W,2966,
MAMMALIA,PRIMATES,LORISIDAE,Arctocebus,calabarensis,,"Angwantibo, Calabar Angwantibo, Golden Potto",LC,D,N,W,2967,
MAMMALIA,PRIMATES,LORISIDAE,Loris,lydekkerianus,,"Gray Slender Loris, Grey Slender Loris, Highland Slender Loris",LC,N,N,W,2968,Non-migratory [2968]. males had larger home ranges than females [2968].
MAMMALIA,PRIMATES,LORISIDAE,Loris,tardigradus,,"Red Slender Loris, Slender Loris",EN,D,N,W,2969,
MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,bengalensis,,"Bengal Loris, Bengal Slow Loris, Northern Slow Loris",VU,D,N,W,2970,
MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,coucang,,"Greater Slow Loris, Slow Loris, Sunda Slow Loris",VU,N,N,W,2971,Non-migratory [2971]. refers to home range overlap but doesn't measure [2971].
MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,javanicus,,Javan Slow Loris,EN,D,N,W,2972,
MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,menagensis,,Bornean Slow Loris,VU,D,N,W,2973,
MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,pygmaeus,,"Lesser Slow Loris, Pygmy Loris, Pygmy Slow Loris",VU,D,N,W,2974,
MAMMALIA,PRIMATES,LORISIDAE,Perodicticus,potto,,"Potto, Potto Gibbon",LC,N,N,W,1975; 2975,Non-migratory [2975]. home ranges of 145.2Ha [1975].
MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,ayresi,,Ayres Black Uakari,VU,D,N,W,3077,
MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,,"Bald-headed Uacari, Bald Uakari, Red-and-white Uacari, Red Uakari",VU,M,T,W,3075; 3076,Walking migrant [3075]. Tracking. Follow changing food distributions. may migrate seasonally between different habitats [3076].
MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,hosomi,,"Black-headed Uacari, Uakari",VU,D,N,W,3078,
MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,melanocephalus,,"Black-headed Uacari, Black Uacari, Golden-backed Black Uakari, Humboldt's Black-headed Uacari",LC,M,T,W,3075,"Walking migrant [3075]. Tracking. Follow changing food distributions. seasonal movements documented by some studies, but this study documents limited movement [3075]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,aureipalatii,,Madidi Titi Monkey,LC,N,N,W,3079,Non-migratory [3079]. home ranges 17-25Ha [3079].
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,baptista,,"Baptista Lake Titi, Baptista Lake Titi Monkey",LC,N,N,W,3080,"Non-migratory [3080]. home ranges 1.5-30km, seems to be general info for titis [3080]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,barbarabrownae,,"Barbara Brown's Titi, Blond Titi Monkey, Northern Bahian Blond Titi, Northern Bahian Blond Titi Monkey",CR,D,N,W,3081,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,bernhardi,,"Prince Bernhard's Titi Monkey, Prince Bernhards Titi Monkey",LC,N,N,W,3082,"Non-migratory [3082]. home ranges 1.5-30km, seems to be general info for titis [3082]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,brunneus,,Brown Titi Monkey,LC,N,N,W,3083,"Non-migratory [3083]. home ranges 1.5-30km, seems to be general info for titis [3083]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,caligatus,,"Booted Titi, Chestnut-bellied Titi, Titi Monkey",LC,N,N,W,3084,"Non-migratory [3084]. home ranges 1.5-30km, seems to be general info for titis [3084]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,caquetensis,,Caquetá Tití Monkey,CR,D,N,W,3085,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,cinerascens,,"Ashy Black Titi, Ashy Black Titi Monkey, Ashy-grey Titi, Ashy Titi, Titi Monkey",LC,N,N,W,3086,"Non-migratory [3086]. home ranges 1.5-30km, seems to be general info for titis [3086]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,coimbrai,,"Coimbra-filhos Titi Monkey, Coimbra Filho's Titi Monkey, Coimbra's Titi",EN,N,N,W,3087,Non-migratory [3087]. mention home range in passing but don't measure [3087].
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,cupreus,,"Coppery Titi Monkey, Red Titi Monkey",LC,N,N,W,3088,"Non-migratory [3088]. home ranges 1.5-30km, seems to be general info for titis [3088]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,discolor,,"Red Titi Monkey, Titi Monkey",LC,N,N,W,3089,"Non-migratory [3089]. home ranges 1.5-30km, seems to be general info for titis [3089]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,donacophilus,,"Bolivian Gray Titi, Bolivian Grey Titi, Bolivian Titi, Bolivian Titi Monkey, Titi Monkey, White-eared Titi, White Eared Titi",LC,N,N,W,3090,"Non-migratory [3090]. home ranges 1.5-30km, seems to be general info for titis [3090]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,dubius,,"Doubtful Titi Monkey, Dubius Titi, Hershkovitz's Titi",LC,N,N,W,3091,"Non-migratory [3091]. home ranges 1.5-30km, seems to be general info for titis [3091]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,hoffmannsi,,"Hoffmanns Titi Monkey, Hoffman's Titi Monkey",LC,N,N,W,3092,"Non-migratory [3092]. home ranges 1.5-30km, seems to be general info for titis [3092]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,lucifer,,"Widow Monkey, Yellow-handed Titi Monkey",LC,D,N,W,3093,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,lugens,,"Collared Titi, Widow Monkey",LC,D,N,W,3094,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,medemi,,"Colombian Black-handed Titi, Medem's Collared Titi, Medems Titi Monkey",VU,N,N,W,3095,"Non-migratory [3095]. home ranges 1.5-30km, seems to be general info for titis [3095]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,melanochir,,"Coastal Black-handed Titi, Southern Bahian Masked Titi",VU,N,N,W,3096,Non-migratory [3096]. home range of 22-24Ha [3096].
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,modestus,,"Beni Titi Monkey, Bolivian Titi, Modest Titi, Rio Beni Titi, Titi Monkey",EN,D,N,W,3097,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,moloch,,"Dusky Titi, Red-bellied Titi, Red-bellied Titi Monkey, Titi Monkey",LC,N,N,W,3098,Non-migratory [3098]. home ranges from Jan-Apr were 3.29-4.18Ha [3098].
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,nigrifrons,,Black-fronted Titi Monkey,NT,D,N,W,3099,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,oenanthe,,"Andean Titi Monkey, Rio Mayo Titi, Rio Mayo Titi Monkey, San Martin Titi Monkey",CR,N,N,W,3100,Non-migratory [3100]. group used an area of 2.5Ha [3100].
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,olallae,,"Beni Titi Monkey, Olalla Brothers Titi, Olalla's Titi, Olallas Titi Monkey, Ollala Brothers' Titi",EN,D,N,W,3101,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,ornatus,,"Ornate Titi Monkey, Ornate Tití Monkey",VU,D,N,W,3102,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,pallescens,,"Chacoan Titi Monkey, Titi Monkey, White-coated Titi",LC,N,N,W,3103,"Non-migratory [3103]. home ranges 1.5-30km, seems to be general info for titis [3103]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,personatus,,"Atlantic Titi, Masked Titi, Northern Masked Titi",VU,N,N,W,3104,Non-migratory [3104]. home range of 10.7-12.3km^2 [3104].
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,purinus,,Widow Monkey,LC,D,N,W,3105,
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,regulus,,Widow Monkey,LC,N,N,W,3106,"Non-migratory [3106]. home ranges 1.5-30km, seems to be general info for titis [3106]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,stephennashi,,"Stephen Nash's Titi Monkey, Stephen Nashs Titi Monkey",DD,N,N,W,3107,"Non-migratory [3107]. home ranges 1.5-30km, seems to be general info for titis [3107]."
MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,torquatus,,"Collared Titi, Collared Titi Monkey, Widow Monkey, Yellow Handed Titi",LC,N,N,W,3107; 3108,"Non-migratory [3108]. home ranges 1.5-30km, seems to be general info for titis [3107]."
MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,albinasus,,"Red-nosed Bearded Saki, Red-nosed Saki, White-nosed Bearded Saki, White-nosed Saki",EN,N,N,W,3109,Non-migratory [3109]. home range of >700Ha [3109].
MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,chiropotes,,Bearded Saki,LC,N,N,W,3110,Non-migratory [3110]. home ranges of 250Ha [3110].
MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,satanas,,"Bearded Saki, Black Bearded Saki, Black Saki, Brown-bearded Saki",CR,N,N,W,3111,Non-migratory [3111]. home range over 12mo was 98.6Ha [3111].
MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,utahickae,,"Uta Hick's Bearded Saki, Uta Hicks Bearded Saki",EN,N,N,W,3112,Non-migratory [3112]. home ranges 60-100Ha [3112].
MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,aequatorialis,,Equatorial Saki,LC,N,N,W,3113,Non-migratory [3113]. home ranges 10-25km [3113].
MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,albicans,,"Buffy Saki, White Saki, White Saki, Buffy Saki",VU,N,N,W,3114,Non-migratory [3114]. home range of 200Ha [3114].
MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,irrorata,,"Gray Monkey Saki, Gray's Bald-faced Saki, Grays Bald-faced Saki, Vanzolin's Bald-faced Saki",LC,N,N,W,3115,Non-migratory [3115]. home ranges 10-25km [3115].
MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,monachus,,"Geoffroy's Monk Saki, Miller's Monk Saki",LC,D,N,W,3116,
MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,pithecia,,"Golden-faced Saki, Guianan Saki, White-faced Saki",LC,N,N,W,3117,Non-migratory [3117]. mentions home ranges in passing [3117].
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,bancanus,,"Horsfield's Tarsier, Horsfields Tarsier, Western Tarsier",VU,N,N,W,2994,Non-migratory [2994]. home ranges of 4.5-1.25Ha [2994].
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,dentatus,,"Diana Tarsier, Dian's Tarsier",VU,N,N,W,2995,Non-migratory [2995]. Home ranges of 1.0-1.8Ha [2995].
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,lariang,,Lariang Tarsier,DD,N,N,W,2996,Non-migratory [2996]. home ranges sizes similar to T. dentatus [2996].
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,pelengensis,,"Peleng Island Tarsier, Peleng Tarsier",EN,D,N,W,2997,
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,pumilus,,"Lesser Spectral Tarsier, Mountain Tarsier, Pygmy Tarsier, Sulawesi Mountain Tarsier",DD,D,N,W,2998,
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,sangirensis,,"Sagihe Island Tarsier, Sangihe Tarsier",EN,D,N,W,2999,
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,syrichta,,"Philippine Tarsier, Phillipine Tarsier",NT,N,N,W,3000,Non-migratory [3000]. home ranges of 6.45Ha (males) and 2.45Ha (females) [3000].
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,tarsier,,"Eastern Tarsier, Spectral Tarsier, Sulawesi Tarsier",VU,N,N,W,3001,Non-migratory [3001]. home ranges < 1Ha [3001].
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,tumpara,,Siau Island Tarsier,CR,D,N,W,3002,
MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,wallacei,,Wallaces Tarsier,DD,D,N,W,3003,
MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Elephas,maximus,,"Asian Elephant, Indian Elephant",EN,U,N,W,2187,"Unclear movement [2187]. home ranges of 11-780km^2, these may include some sort of movement … the paper is not really clear [2187]."
MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Loxodonta,africana,,African Elephant,VU,M,T,W,2185; 2186,Walking migrant [2186] (historically) [2185]. Tracking [2186]. Water [2186]. seasonal migrations from forest to savannah or high to low altitudes used to occur [2185] study documented migrations in responses to local rainfall/water [2186].
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,bennettii,,Bennett's Chinchilla Rat,LC,D,N,W,190; 191,"shrubs, grasses, forbs, seeds [190]."
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,boliviensis,,"Bolivian Chinchilla Rat, Bolivian Chincilla Rat",CR,D,N,W,191,
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,budini,,Budins Chinchilla Rat,DD,D,N,W,621,
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,cinerea,,Ashy Chinchilla Rat,LC,D,N,W,191,
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,famatina,,Famatina Chinchilla Rat,DD,D,N,W,622,
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,shistacea,,Sierra Del Tontal Chinchilla Rat,DD,D,N,W,623,
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,uspallata,,Uspallata Chinchilla Rat,DD,D,N,W,624,specialist feeder on creosote bush [624].
MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,vaccarum,,Mendozan Chinchilla Rat,DD,D,N,W,625,
MAMMALIA,RODENTIA,ABROCOMIDAE,Cuscomys,ashaninka,,Ashaninika Arboreal Chinchilla Rat,DD,D,N,W,626,
MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,beecrofti,,"Beecroft's Flying Squirrel, Beecroft's Scaly-tailed Squirrel",LC,D,N,W,149,fruit [149].
MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,derbianus,,"Derby's Flying Squirrel, Lord Derby's Flying Squirrel, Lord Derby's Scaly-tailed Squirrel",LC,U,N,W,149,"Unclear movement [149]. ""seasonal shifts have been recorded"" [149]. bark [149]."
MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pelii,,"Pel's Flying Squirrel, Pel's Scaly-tailed Squirrel",DD,D,N,W,149,"bark, fruits [149]."
MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pusillus,,Dwarf Scaly-tailed Squirrel,LC,D,N,W,149,
MAMMALIA,RODENTIA,ANOMALURIDAE,Idiurus,macrotis,,"Long-eared Flying Squirrel, Long-eared Scaly-tailed Flying Squirrel",LC,D,N,W,149,little known [149].
MAMMALIA,RODENTIA,ANOMALURIDAE,Idiurus,zenkeri,,Pygmy Scaly-tailed Flying Squirrel,LC,D,N,W,149,oil palm pulp [149].
MAMMALIA,RODENTIA,ANOMALURIDAE,Zenkerella,insignis,,"Cameroon Scaly-tail, Flightless Scaly-tailed Squirrel",LC,D,N,W,149,little known [149].
MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,"Mountain Beaver, Point Arena Mountain Beaver, Sewellel",LC,N,N,W,668; 673,Non-migratory [673]. extensive burrows [668]; home range of 0.3 acres [673]. herbivorous [668].
MAMMALIA,RODENTIA,BATHYERGIDAE,Bathyergus,janetta,,Namaqua Dune Mole Rat,LC,N,N,W,186; 1007,"Non-migratory [1007]. solitary burrows [186]; home range of 805m^2 determined by burrow excavation [1007]. bulbs, roots [186]."
