Taxon,Family,Subfamily,Clade,Tree Genus,Genus,Species,Genes,Length
Serpentes,Elapidae,Elapinae,Elapinae,Ephalophis,Ephalophis,Ephalophis greyae,6,4681
Serpentes,Elapidae,Elapinae,Elapinae,Furina,Furina,Furina barnardi,,
Serpentes,Elapidae,Elapinae,Elapinae,Furina,Furina,Furina diadema,6,4789
Serpentes,Elapidae,Elapinae,Elapinae,Furina,Furina,Furina dunmalli,,
Serpentes,Elapidae,Elapinae,Elapinae,Furina,Furina,Furina ornata,6,4605
Serpentes,Elapidae,Elapinae,Elapinae,Furina,Furina,Furina tristis,,
Serpentes,Elapidae,Elapinae,Elapinae,Hemachatus,Hemachatus,Hemachatus haemachatus,2,1532
Serpentes,Elapidae,Elapinae,Elapinae,Hemiaspis,Hemiaspis,Hemiaspis damelii,7,5235
Serpentes,Elapidae,Elapinae,Elapinae,Hemiaspis,Hemiaspis,Hemiaspis signata,6,4919
Serpentes,Elapidae,Elapinae,Elapinae,Hemibungarus,Hemibungarus,Hemibungarus calligaster,3,1899
Serpentes,Elapidae,Elapinae,Elapinae,Hoplocephalus,Hoplocephalus,Hoplocephalus bitorquatus,6,4777
Serpentes,Elapidae,Elapinae,Elapinae,Hoplocephalus,Hoplocephalus,Hoplocephalus bungaroides,1,690
Serpentes,Elapidae,Elapinae,Elapinae,Hoplocephalus,Hoplocephalus,Hoplocephalus stephensii,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrelaps,Hydrelaps,Hydrelaps darwiniensis,7,5662
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis atriceps,5,3714
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis belcheri,5,3765
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis bituberculatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis brookii,5,4080
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis caerulescens,5,3721
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis cantoris,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis coggeri,5,3708
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis curtus,7,5497
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis cyanocinctus,5,4002
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis czeblukovi,2,1494
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis donaldi,5,3503
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis elegans,5,4080
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis fasciatus,5,3568
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis gracilis,5,3639
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis hardwickii,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis hendersoni,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis inornatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis jerdonii,4,3004
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis kingii,5,4098
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis klossi,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis laboutei,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis lamberti,5,3869
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis lapemoides,5,3712
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis macdowelli,5,4080
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis major,6,4554
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis mamillaris,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis melanocephalus,2,1367
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis melanosoma,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis nigrocinctus,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis obscurus,4,3083
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis ornatus,5,4119
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis pachycercos,5,3732
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis pacificus,5,4077
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis parviceps,5,3380
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis peronii,6,4548
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis platurus,5,4116
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis schistosus,5,4060
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis semperi,2,1531
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis sibauensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis spiralis,5,3566
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis stokesii,6,4644
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis stricticollis,5,3518
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis torquatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis viperinus,5,3729
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis vorisi,,
Serpentes,Elapidae,Elapinae,Elapinae,Hydrophis,Hydrophis,Hydrophis zweifeli,5,3821
Serpentes,Elapidae,Elapinae,Elapinae,Kolpophis,Kolpophis,Kolpophis annandalei,,
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda colubrina,15,10681
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda crockeri,,
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda frontalis,5,3621
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda guineai,1,654
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda laticaudata,7,4820
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda saintgironsi,1,654
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda schistorhynchus,,
Serpentes,Elapidae,Elapinae,Elapinae,Laticauda,Laticauda,Laticauda semifasciata,1,993
Serpentes,Elapidae,Elapinae,Elapinae,Loveridgelaps,Loveridgelaps,Loveridgelaps elapoides,,
Serpentes,Elapidae,Elapinae,Elapinae,Micropechis,Micropechis,Micropechis ikaheka,6,4972
Serpentes,Elapidae,Elapinae,Elapinae,Micruroides,Micruroides,Micruroides euryxanthus,5,3027
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus albicinctus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus alleni,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus altirostris,2,1194
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus ancoralis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus annellatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus averyi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus baliocoryphus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus bernadi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus bocourti,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus bogerti,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus brasiliensis,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus browni,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus camilae,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus catamayensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus circinalis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus clarki,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus collaris,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus corallinus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus decoratus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus diana,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus diastema,3,1455
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus dissoleucus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus distans,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus dumerilii,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus elegans,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus ephippifer,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus filiformis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus frontalis,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus fulvius,13,12153
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus hemprichii,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus hippocrepis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus ibiboboca,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus isozonus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus langsdorffi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus laticollaris,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus latifasciatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus lemniscatus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus limbatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus margaritiferus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus medemi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus meridensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus mertensi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus mipartitus,2,1284
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus mosquitensis,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus multifasciatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus multiscutatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus narduccii,3,1893
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus nattereri,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus nebularis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus nigrocinctus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus obscurus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus oligoanellatus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus ornatissimus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus pacaraimae,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus pachecogili,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus paraensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus peruvianus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus petersi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus potyguara,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus proximans,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus psyches,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus putumayensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus pyrrhocryptus,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus remotus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus renjifoi,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus ruatanus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus sangilensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus scutiventris,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus serranus,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus silviae,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus spixii,1,666
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus spurrelli,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus steindachneri,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus stewarti,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus stuarti,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus surinamensis,11,6064
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus tamaulipensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus tener,6,3805
Serpentes,Elapidae,Elapinae,Elapinae,Micrurus,Micrurus,Micrurus tschudii,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja anchietae,2,1335
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja annulata,6,4707
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja annulifera,4,2260
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja arabica,4,2310
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja ashei,4,2302
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja atra,8,8685
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja christyi,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja crawshayi,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja haje,4,2247
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja kaouthia,13,10589
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja katiensis,4,2236
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja mandalayensis,1,645
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja melanoleuca,6,4507
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja mossambica,4,2289
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja multifasciata,5,4251
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja naja,9,8880
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja nigricincta,2,1329
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja nigricollis,4,2317
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja nivea,7,5107
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja nubiae,4,2218
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja oxiana,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja pallida,4,2540
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja philippinensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja sagittifera,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja samarensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja senegalensis,2,1335
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja siamensis,4,3276
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja sputatrix,2,1278
Serpentes,Elapidae,Elapinae,Elapinae,Naja,Naja,Naja sumatrana,2,2223
Serpentes,Elapidae,Elapinae,Elapinae,Notechis,Notechis,Notechis scutatus,5,3460
Serpentes,Elapidae,Elapinae,Elapinae,Ogmodon,Ogmodon,Ogmodon vitianus,1,489
Serpentes,Elapidae,Elapinae,Elapinae,Ophiophagus,Ophiophagus,Ophiophagus hannah,8,8622
Serpentes,Elapidae,Elapinae,Elapinae,Oxyuranus,Oxyuranus,Oxyuranus microlepidotus,6,4764
Serpentes,Elapidae,Elapinae,Elapinae,Oxyuranus,Oxyuranus,Oxyuranus scutellatus,7,5473
Serpentes,Elapidae,Elapinae,Elapinae,Oxyuranus,Oxyuranus,Oxyuranus temporalis,1,642
Serpentes,Elapidae,Elapinae,Elapinae,Parahydrophis,Parahydrophis,Parahydrophis mertoni,6,4565
Serpentes,Elapidae,Elapinae,Elapinae,Parapistocalamus,Parapistocalamus,Parapistocalamus hedigeri,,
Serpentes,Elapidae,Elapinae,Elapinae,Parasuta,Parasuta,Parasuta dwyeri,,
Serpentes,Elapidae,Elapinae,Elapinae,Parasuta,Parasuta,Parasuta flagellum,,
Serpentes,Elapidae,Elapinae,Elapinae,Parasuta,Parasuta,Parasuta gouldii,,
Serpentes,Elapidae,Elapinae,Elapinae,Parasuta,Parasuta,Parasuta monachus,6,4747
Serpentes,Elapidae,Elapinae,Elapinae,Parasuta,Parasuta,Parasuta nigriceps,,
Serpentes,Elapidae,Elapinae,Elapinae,Parasuta,Parasuta,Parasuta spectabilis,6,4763
Serpentes,Elapidae,Elapinae,Elapinae,Paroplocephalus,Paroplocephalus,Paroplocephalus atriceps,6,4760
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis australis,6,4781
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis butleri,4,2616
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis colletti,4,2627
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis guttatus,4,2651
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis pailsei,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis papuanus,4,2646
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis porphyriacus,6,4784
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis rossignolii,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudechis,Pseudechis,Pseudechis weigeli,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudohaje,Pseudohaje,Pseudohaje goldii,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudohaje,Pseudohaje,Pseudohaje nigra,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja affinis,1,642
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja aspidorhyncha,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja guttata,1,642
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja inframacula,1,642
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja ingrami,1,642
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja mengdeni,,
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja modesta,6,4723
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja nuchalis,1,642
Serpentes,Elapidae,Elapinae,Elapinae,Pseudonaja,Pseudonaja,Pseudonaja textilis,6,4765
Serpentes,Elapidae,Elapinae,Elapinae,Rhinoplocephalus,Rhinoplocephalus,Rhinoplocephalus bicolor,6,4771
Serpentes,Elapidae,Elapinae,Elapinae,Salomonelaps,Salomonelaps,Salomonelaps par,,
Serpentes,Elapidae,Elapinae,Elapinae,Simoselaps,Simoselaps,Simoselaps anomalus,6,4783
Serpentes,Elapidae,Elapinae,Elapinae,Simoselaps,Simoselaps,Simoselaps bertholdi,6,4757
Serpentes,Elapidae,Elapinae,Elapinae,Simoselaps,Simoselaps,Simoselaps bimaculatus,5,3689
Serpentes,Elapidae,Elapinae,Elapinae,Simoselaps,Simoselaps,Simoselaps littoralis,2,1422
Serpentes,Elapidae,Elapinae,Elapinae,Simoselaps,Simoselaps,Simoselaps minimus,2,1412
Serpentes,Elapidae,Elapinae,Elapinae,Simoselaps,Simoselaps,Simoselaps warro,,
Serpentes,Elapidae,Elapinae,Elapinae,Sinomicrurus,Sinomicrurus,Sinomicrurus hatori,,
Serpentes,Elapidae,Elapinae,Elapinae,Sinomicrurus,Sinomicrurus,Sinomicrurus japonicus,5,4248
Serpentes,Elapidae,Elapinae,Elapinae,Sinomicrurus,Sinomicrurus,Sinomicrurus kelloggi,3,1812
Serpentes,Elapidae,Elapinae,Elapinae,Sinomicrurus,Sinomicrurus,Sinomicrurus macclellandi,3,2232
Serpentes,Elapidae,Elapinae,Elapinae,Sinomicrurus,Sinomicrurus,Sinomicrurus sauteri,,
Serpentes,Elapidae,Elapinae,Elapinae,Suta,Suta,Suta fasciata,6,4734
Serpentes,Elapidae,Elapinae,Elapinae,Suta,Suta,Suta ordensis,,
Serpentes,Elapidae,Elapinae,Elapinae,Suta,Suta,Suta punctata,,
Serpentes,Elapidae,Elapinae,Elapinae,Suta,Suta,Suta suta,6,4760
Serpentes,Elapidae,Elapinae,Elapinae,Thalassophis,Thalassophis,Thalassophis anomalus,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus buergersi,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus grandis,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus holopelturus,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus longissimus,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus mintoni,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus misimae,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus pachysomus,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus preussi,6,4540
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus spilolepidotus,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus,Toxicocalamus,Toxicocalamus stanleyanus,,
Serpentes,Elapidae,Elapinae,Elapinae,Toxicocalamus_1,Toxicocalamus,Toxicocalamus loriae,6,4063
Serpentes,Elapidae,Elapinae,Elapinae,Tropidechis,Tropidechis,Tropidechis carinatus,6,4755
Serpentes,Elapidae,Elapinae,Elapinae,Vermicella,Vermicella,Vermicella annulata,2,1420
Serpentes,Elapidae,Elapinae,Elapinae,Vermicella,Vermicella,Vermicella calonotus,6,4728
Serpentes,Elapidae,Elapinae,Elapinae,Vermicella,Vermicella,Vermicella intermedia,6,4765
Serpentes,Elapidae,Elapinae,Elapinae,Vermicella,Vermicella,Vermicella multifasciata,2,1415
Serpentes,Elapidae,Elapinae,Elapinae,Vermicella,Vermicella,Vermicella snelli,2,1415
Serpentes,Elapidae,Elapinae,Elapinae,Vermicella,Vermicella,Vermicella vermiformis,,
Serpentes,Elapidae,Elapinae,Elapinae,Walterinnesia,Walterinnesia,Walterinnesia aegyptia,7,5273
Serpentes,Elapidae,Elapinae,Elapinae,Walterinnesia,Walterinnesia,Walterinnesia morgani,,
Serpentes,Elapidae,Psammodynastinae,Elapinae,Psammodynastes,Psammodynastes,Psammodynastes pictus,,
Serpentes,Elapidae,Psammodynastinae,Elapinae,Psammodynastes,Psammodynastes,Psammodynastes pulverulentus,4,2330
Serpentes,Elapidae,Pseudaspidinae,Pseudaspidinae_1,Pseudaspis,Pseudaspis,Pseudaspis cana,8,5821
Serpentes,Elapidae,Pseudaspidinae,Pseudaspidinae_2,Pythonodipsas,Pythonodipsas,Pythonodipsas carinata,6,3802
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx borrii,,
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx colubrinus,12,6693
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx conicus,7,5091
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx elegans,1,1023
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx jaculus,1,855
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx jayakari,5,2904
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx johnii,5,3300
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx miliaris,10,5918
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx muelleri,6,3673
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx somalicus,,
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx tataricus,6,3932
Serpentes,Erycidae,Erycinae,Erycinae,Eryx,Eryx,Eryx whitakeri,,
Serpentes,Gerrhopilidae,Gerrhopilinae,Gerrhopilinae,Cathetorhinus,Cathetorhinus,Cathetorhinus melanocephalus,,
Serpentes,Gerrhopilidae,Gerrhopilinae,Gerrhopilinae,Gerrhopilus,Gerrhopilus,Gerrhopilus andamanensis,,
Serpentes,Gerrhopilidae,Gerrhopilinae,Gerrhopilinae,Gerrhopilus,Gerrhopilus,Gerrhopilus ater,,
